loan_id,borrower_id,loan_amount,funded_amount,term_months,interest_rate,installment,grade,sub_grade,purpose,issue_date,initial_list_status,application_type
2061,9384,15000.0,14657.09,36,23.58,571.81,E,E5,other,2023-07-21,f,Individual
2062,5157,12000.0,11709.52,36,5.62,354.21,A,A1,small_business,2022-04-20,f,Joint App
2063,9559,12000.0,11726.86,36,30.13,498.66,G,G3,educational,2024-05-07,f,Joint App
2064,4681,7500.0,7395.81,36,29.82,313.24,G,G2,medical,2020-05-03,f,Joint App
2065,9062,25000.0,24830.45,36,21.98,948.03,E,E4,debt_consolidation,2023-11-07,w,Joint App
2066,4759,5000.0,4984.82,36,6.98,153.87,A,A5,small_business,2022-06-10,w,Individual
2067,8165,15000.0,14672.31,36,19.46,541.25,D,D1,credit_card,2022-11-16,w,Joint App
2068,7834,12000.0,11748.87,36,30.35,501.01,G,G1,debt_consolidation,2021-12-10,f,Individual
2069,633,25000.0,24798.79,36,16.43,877.13,D,D3,wedding,2021-08-30,w,Joint App
2070,2917,25000.0,24536.41,36,15.9,861.42,C,C1,medical,2024-04-15,w,Joint App
2071,1949,20000.0,19610.4,36,9.8,630.93,B,B2,wedding,2021-01-15,f,Joint App
2072,13404,18000.0,17547.98,60,27.12,537.09,F,F2,home_improvement,2022-02-03,f,Individual
2073,5882,20000.0,19645.21,60,11.51,432.15,B,B3,debt_consolidation,2020-03-08,f,Joint App
2074,12172,18000.0,17881.51,36,16.08,629.37,D,D3,debt_consolidation,2021-03-24,f,Individual
2075,11239,12000.0,11999.7,36,18.66,437.8,D,D3,moving,2021-06-29,w,Individual
2076,598,40000.0,39253.7,36,14.95,1359.78,C,C3,vacation,2022-09-23,w,Joint App
2077,3844,10000.0,9771.64,36,11.32,321.39,B,B4,credit_card,2020-11-02,w,Joint App
2078,4374,20000.0,19594.2,36,16.6,694.69,D,D4,vacation,2023-02-17,w,Individual
2079,14254,7500.0,7395.79,36,28.85,309.32,G,G2,small_business,2021-02-15,w,Joint App
2080,14734,5000.0,4906.57,60,8.02,99.53,B,B3,home_improvement,2021-10-24,f,Individual
2081,11119,10000.0,9778.28,36,14.07,334.53,C,C5,small_business,2023-02-21,w,Individual
2082,878,30000.0,29146.11,60,10.44,625.6,B,B4,major_purchase,2023-10-04,f,Individual
2083,11233,15000.0,14834.76,36,10.22,480.21,B,B1,credit_card,2023-11-21,f,Joint App
2084,3202,12000.0,11829.39,60,7.99,239.8,A,A3,educational,2021-06-06,w,Individual
2085,2711,18000.0,17891.63,36,6.74,550.32,A,A4,major_purchase,2023-11-18,f,Joint App
2086,14492,12000.0,11993.48,60,11.89,266.12,B,B1,car,2021-06-07,f,Individual
2087,9813,5000.0,4877.52,60,7.69,98.18,A,A1,small_business,2021-03-15,w,Individual
2088,8238,12000.0,11824.84,36,16.81,420.47,D,D4,home_improvement,2020-01-18,f,Individual
2089,3565,25000.0,24415.33,36,10.93,798.52,B,B3,home_improvement,2022-08-01,w,Joint App
2090,5925,12000.0,11823.16,36,24.95,469.77,F,F3,home_improvement,2020-06-28,f,Joint App
2091,8568,20000.0,19798.71,60,12.81,448.56,C,C3,home_improvement,2023-12-12,f,Joint App
2092,8113,7500.0,7312.2,36,17.27,261.68,D,D3,credit_card,2024-01-09,f,Individual
2093,2148,15000.0,14873.05,60,19.69,391.48,D,D5,wedding,2023-03-19,f,Individual
2094,1955,7500.0,7280.78,36,14.01,248.88,C,C5,debt_consolidation,2023-03-17,f,Individual
2095,9990,15000.0,14725.69,36,28.81,615.57,G,G5,wedding,2022-11-13,f,Joint App
2096,11915,35000.0,34985.54,36,17.89,1262.88,D,D3,major_purchase,2020-06-09,f,Joint App
2097,7577,25000.0,24994.14,36,7.64,779.08,A,A5,medical,2020-09-13,w,Joint App
2098,189,10000.0,9776.73,36,28.57,407.42,G,G2,medical,2022-01-10,w,Individual
2099,5749,10000.0,9917.08,36,20.23,369.72,E,E3,credit_card,2022-05-26,w,Individual
2100,11662,15000.0,14717.85,36,20.79,552.91,E,E3,vacation,2020-08-31,f,Individual
2101,5699,30000.0,29666.34,36,5.66,897.94,A,A3,home_improvement,2020-12-28,w,Individual
2102,7905,7500.0,7425.1,36,11.77,245.8,B,B5,car,2020-08-28,w,Joint App
2103,9497,35000.0,34481.63,36,20.74,1294.5,E,E5,medical,2022-05-13,f,Joint App
2104,12912,25000.0,24393.0,36,7.25,755.98,A,A3,other,2024-05-02,w,Individual
2105,9898,15000.0,14735.88,36,20.34,550.19,E,E2,debt_consolidation,2022-09-30,w,Joint App
2106,4281,18000.0,17914.45,36,16.18,631.41,D,D5,wedding,2021-12-11,w,Joint App
2107,2976,15000.0,14551.65,60,9.26,303.91,B,B3,major_purchase,2024-04-14,w,Individual
2108,3319,20000.0,19616.29,36,11.13,643.42,B,B1,vacation,2024-01-22,f,Individual
2109,12483,35000.0,34436.82,36,13.99,1176.8,C,C4,other,2022-09-21,w,Joint App
2110,7096,25000.0,24291.49,60,17.77,613.81,D,D2,wedding,2021-04-19,f,Joint App
2111,7458,10000.0,9712.26,36,5.94,295.2,A,A5,moving,2021-08-05,f,Joint App
2112,1929,5000.0,4945.89,36,8.97,157.21,B,B3,vacation,2023-06-07,f,Joint App
2113,5643,12000.0,11725.39,36,14.25,402.17,C,C5,other,2023-03-24,f,Joint App
2114,6236,25000.0,24613.63,36,9.19,784.89,B,B5,medical,2023-05-21,w,Joint App
2115,10342,12000.0,11656.14,36,8.31,366.93,B,B2,small_business,2021-07-07,f,Joint App
2116,3570,25000.0,24564.39,36,13.82,837.41,C,C2,medical,2022-01-27,w,Individual
2117,13857,15000.0,14716.01,60,18.81,380.2,D,D4,medical,2023-10-02,w,Joint App
2118,11267,20000.0,19632.65,36,6.07,597.89,A,A2,educational,2023-07-07,w,Individual
2119,9217,12000.0,11801.3,60,11.87,261.74,B,B2,moving,2023-09-18,f,Joint App
2120,7227,10000.0,9725.42,36,10.63,316.7,B,B1,vacation,2022-09-19,f,Joint App
2121,13386,12000.0,11746.86,60,9.94,249.24,B,B1,wedding,2021-11-13,w,Individual
2122,12279,25000.0,24997.26,36,20.96,941.26,E,E5,home_improvement,2024-02-29,w,Joint App
2123,7634,40000.0,39150.03,60,19.32,1022.48,D,D5,moving,2024-01-15,w,Individual
2124,6268,10000.0,9736.48,36,24.68,385.47,F,F5,debt_consolidation,2022-05-21,f,Joint App
2125,4249,18000.0,17867.6,36,23.08,692.4,E,E2,educational,2024-05-29,w,Joint App
2126,14797,30000.0,29936.87,36,29.36,1260.4,G,G1,car,2023-03-08,w,Joint App
2127,1391,12000.0,11747.85,60,7.56,235.74,A,A5,home_improvement,2021-12-21,w,Individual
2128,9682,7500.0,7403.24,60,10.46,158.98,B,B3,educational,2021-07-11,f,Individual
2129,8046,10000.0,9722.38,36,27.72,400.68,F,F2,home_improvement,2021-04-10,w,Individual
2130,12934,15000.0,14836.15,36,19.32,546.24,D,D1,vacation,2020-01-19,f,Joint App
2131,8634,25000.0,24260.31,60,18.34,620.55,D,D2,credit_card,2024-04-03,f,Joint App
2132,9690,5000.0,4967.77,60,13.27,113.72,C,C3,car,2021-04-09,w,Joint App
2133,1999,10000.0,9839.45,36,12.96,331.34,C,C5,moving,2021-01-06,w,Individual
2134,10905,15000.0,14921.88,60,8.29,304.64,B,B4,medical,2020-08-28,f,Joint App
2135,7297,12000.0,11969.94,60,18.76,308.93,D,D4,debt_consolidation,2024-03-11,f,Joint App
2136,14673,18000.0,17489.64,60,10.78,378.35,B,B2,credit_card,2023-07-09,w,Joint App
2137,8910,12000.0,11804.78,36,18.76,431.29,D,D3,home_improvement,2020-01-21,f,Joint App
2138,9412,18000.0,17581.64,36,6.47,538.62,A,A4,vacation,2020-01-26,w,Joint App
2139,1483,25000.0,24558.79,36,20.29,916.33,E,E2,small_business,2020-12-29,w,Individual
2140,4463,10000.0,9868.7,60,23.85,283.04,E,E3,other,2020-09-19,w,Joint App
2141,10368,18000.0,17893.43,36,28.27,742.75,G,G5,major_purchase,2020-03-14,f,Individual
2142,4595,7500.0,7367.61,36,11.27,242.15,B,B3,debt_consolidation,2020-11-08,f,Joint App
2143,12924,25000.0,24389.29,60,6.29,474.81,A,A5,small_business,2024-01-24,f,Individual
2144,2475,18000.0,17675.22,36,22.84,682.73,E,E4,wedding,2020-07-16,w,Individual
2145,110,15000.0,14755.46,60,18.33,377.35,D,D4,small_business,2023-03-05,w,Individual
2146,642,18000.0,17817.48,36,5.64,539.14,A,A3,car,2021-03-10,w,Individual
2147,12901,7500.0,7377.91,60,16.42,181.07,D,D1,major_purchase,2021-08-09,f,Individual
2148,4254,25000.0,24673.1,60,8.5,506.21,B,B3,debt_consolidation,2021-11-01,f,Joint App
2149,8202,25000.0,24621.6,36,7.75,768.72,A,A2,vacation,2023-07-17,f,Joint App
2150,183,30000.0,29884.65,36,11.49,985.33,B,B1,other,2021-07-20,w,Individual
2151,10924,15000.0,14779.85,60,18.37,378.29,D,D5,small_business,2023-04-08,f,Individual
2152,9856,20000.0,19905.91,60,8.93,412.54,B,B3,small_business,2023-05-10,f,Individual
2153,5046,12000.0,11836.93,60,7.99,239.95,A,A1,moving,2023-04-08,f,Joint App
2154,3415,20000.0,19753.88,36,6.86,608.68,A,A2,major_purchase,2024-02-19,w,Individual
2155,11433,12000.0,11711.81,60,5.66,224.58,A,A4,home_improvement,2022-04-28,f,Joint App
2156,1697,12000.0,11852.1,36,6.79,364.82,A,A3,medical,2023-08-10,w,Joint App
2157,4931,25000.0,24698.46,36,16.6,875.66,D,D2,medical,2020-05-24,w,Joint App
2158,5769,12000.0,11960.0,60,19.51,313.61,D,D5,vacation,2022-02-04,f,Joint App
2159,5324,25000.0,24777.36,36,15.08,859.89,C,C4,educational,2020-05-30,f,Individual
2160,1229,12000.0,11648.86,36,10.03,376.04,B,B4,vacation,2020-09-27,w,Joint App
2161,6176,30000.0,29687.62,36,20.8,1115.44,E,E1,small_business,2022-03-14,w,Joint App
2162,9707,20000.0,19669.51,36,24.95,781.54,F,F3,debt_consolidation,2020-02-26,f,Joint App
2163,11867,12000.0,11764.47,36,11.33,386.99,B,B1,medical,2020-06-10,w,Individual
2164,234,12000.0,11665.8,60,14.07,271.87,C,C5,small_business,2020-11-05,w,Individual
2165,14468,15000.0,14619.31,36,14.12,500.51,C,C5,debt_consolidation,2021-03-18,f,Joint App
2166,3218,10000.0,9925.57,36,25.31,396.27,F,F4,credit_card,2021-11-16,f,Joint App
2167,4443,15000.0,14611.27,36,6.12,445.3,A,A2,small_business,2022-07-18,w,Individual
2168,14299,18000.0,17995.86,36,10.99,589.08,B,B1,home_improvement,2022-03-28,w,Individual
2169,2633,18000.0,17717.84,60,11.26,387.53,B,B1,major_purchase,2021-09-08,w,Individual
2170,8011,15000.0,14576.08,36,11.12,478.03,B,B4,small_business,2020-03-05,f,Individual
2171,2834,30000.0,29185.43,36,11.7,965.2,B,B1,medical,2021-11-05,f,Joint App
2172,14387,10000.0,9880.27,36,28.61,411.95,G,G3,educational,2021-04-18,f,Joint App
2173,6732,12000.0,11882.03,60,12.29,266.05,C,C1,small_business,2020-11-30,f,Joint App
2174,3767,15000.0,14931.49,36,20.86,561.47,E,E2,small_business,2022-03-15,w,Individual
2175,7659,15000.0,14686.9,60,28.3,459.95,G,G5,other,2023-07-25,f,Joint App
2176,9718,25000.0,24367.06,36,5.79,738.98,A,A2,home_improvement,2023-12-23,f,Individual
2177,7015,40000.0,39041.4,60,16.26,954.81,D,D4,home_improvement,2020-12-01,w,Individual
2178,10579,7500.0,7377.99,60,19.32,192.69,D,D4,car,2022-06-14,w,Individual
2179,13873,15000.0,14598.47,36,21.89,556.69,E,E5,car,2021-08-21,w,Joint App
2180,3811,12000.0,11911.46,36,30.24,507.23,G,G1,small_business,2021-01-03,w,Joint App
2181,7096,7500.0,7459.94,36,5.71,225.97,A,A1,educational,2023-06-02,w,Individual
2182,10887,15000.0,14953.8,36,25.71,600.19,F,F2,home_improvement,2023-11-12,f,Joint App
2183,3579,18000.0,17594.93,36,20.78,660.9,E,E2,car,2021-02-26,f,Individual
2184,1451,30000.0,29169.55,36,12.6,977.23,C,C4,debt_consolidation,2022-02-28,f,Individual
2185,14458,25000.0,24641.21,36,13.19,832.52,C,C1,other,2022-07-20,w,Individual
2186,527,18000.0,17846.5,60,13.79,413.32,C,C1,wedding,2023-08-07,f,Joint App
2187,2389,40000.0,39093.41,36,11.45,1288.22,B,B1,vacation,2024-01-15,w,Individual
2188,6896,18000.0,17587.32,36,16.23,620.32,D,D1,credit_card,2022-11-18,f,Joint App
2189,5478,12000.0,11692.11,36,15.81,409.96,C,C1,car,2021-12-17,f,Joint App
2190,14754,25000.0,24501.84,36,19.31,901.98,D,D1,educational,2022-03-11,w,Individual
2191,6711,12000.0,11938.49,36,11.07,391.25,B,B1,wedding,2021-02-22,f,Joint App
2192,4438,7500.0,7492.2,36,21.2,283.04,E,E1,home_improvement,2020-09-14,w,Joint App
2193,1808,30000.0,29458.9,60,19.92,779.17,D,D3,car,2021-12-11,f,Individual
2194,3025,12000.0,11932.97,36,15.58,417.06,C,C3,educational,2022-01-01,f,Individual
2195,9760,35000.0,34019.39,36,13.21,1149.69,C,C2,home_improvement,2024-03-24,w,Joint App
2196,530,10000.0,9938.87,60,17.5,249.69,D,D5,medical,2022-03-18,f,Individual
2197,8320,15000.0,14621.23,60,17.29,365.66,D,D1,wedding,2021-08-05,f,Individual
2198,12725,5000.0,4927.99,36,13.67,167.64,C,C4,debt_consolidation,2022-09-18,w,Individual
2199,3586,7500.0,7446.76,36,17.43,267.09,D,D4,small_business,2021-11-01,f,Joint App
2200,14487,7500.0,7322.7,36,21.78,278.82,E,E4,home_improvement,2024-03-29,w,Individual
2201,7343,10000.0,9973.62,36,28.46,415.03,G,G4,medical,2023-08-07,w,Joint App
2202,10125,20000.0,19834.01,36,14.22,680.0,C,C2,educational,2023-09-04,f,Joint App
2203,2675,10000.0,9817.13,36,16.66,348.35,D,D5,vacation,2023-05-10,w,Individual
2204,9921,12000.0,11988.39,36,17.69,431.55,D,D4,wedding,2023-08-27,w,Joint App
2205,3166,7500.0,7371.0,60,5.7,141.48,A,A2,vacation,2022-08-16,w,Joint App
2206,1090,30000.0,29415.93,36,16.25,1037.81,D,D3,medical,2020-08-21,w,Individual
2207,2603,7500.0,7481.31,36,7.18,231.62,A,A2,home_improvement,2021-10-11,w,Individual
2208,8857,40000.0,39515.48,36,5.89,1200.17,A,A4,moving,2023-06-01,w,Joint App
2209,12610,20000.0,19674.06,36,24.04,772.28,F,F1,educational,2023-02-17,f,Individual
2210,6395,10000.0,9710.34,60,18.81,250.88,D,D3,home_improvement,2022-02-15,w,Individual
2211,14261,12000.0,11665.63,36,14.84,403.48,C,C5,credit_card,2023-12-26,w,Individual
2212,8917,15000.0,14925.15,36,6.13,454.93,A,A1,moving,2021-12-18,f,Joint App
2213,8126,12000.0,11818.31,36,13.3,399.92,C,C4,moving,2021-07-15,w,Individual
2214,12785,25000.0,24783.04,36,22.48,952.64,E,E2,home_improvement,2022-01-06,w,Individual
2215,3137,10000.0,9865.1,60,30.68,323.3,G,G4,other,2023-08-20,f,Joint App
2216,10075,15000.0,14845.34,60,14.92,352.55,C,C5,major_purchase,2020-08-31,f,Joint App
2217,12422,20000.0,19996.79,36,12.35,667.53,C,C1,moving,2022-10-02,w,Joint App
2218,3752,20000.0,19466.4,60,15.44,467.61,C,C2,other,2020-06-27,w,Individual
2219,10560,15000.0,14762.81,36,10.61,480.59,B,B1,car,2020-07-31,w,Joint App
2220,11623,15000.0,14753.36,36,12.78,495.54,C,C4,car,2023-04-27,w,Joint App
2221,11112,15000.0,14641.8,36,18.95,536.34,D,D4,small_business,2021-04-13,f,Joint App
2222,13172,7500.0,7360.34,36,14.41,253.03,C,C1,medical,2022-04-07,w,Individual
2223,1434,25000.0,24853.28,60,21.01,672.5,E,E5,car,2024-01-27,w,Joint App
2224,11083,12000.0,11793.31,36,5.9,358.24,A,A2,vacation,2020-08-07,w,Joint App
2225,1530,15000.0,14705.79,36,25.02,584.86,F,F1,wedding,2020-03-23,f,Joint App
2226,1998,12000.0,11790.18,36,24.96,468.53,F,F3,vacation,2020-10-05,f,Joint App
2227,3388,10000.0,9785.94,36,13.72,333.13,C,C3,major_purchase,2023-02-15,f,Joint App
2228,1720,18000.0,17851.61,60,23.86,512.1,E,E4,debt_consolidation,2020-06-12,f,Joint App
2229,9049,5000.0,4970.26,36,30.47,212.28,G,G2,wedding,2022-07-21,f,Individual
2230,13888,18000.0,17515.58,36,24.04,687.55,F,F1,vacation,2020-10-16,w,Joint App
2231,7963,18000.0,17503.52,60,14.84,414.94,C,C1,medical,2020-01-25,f,Joint App
2232,12597,25000.0,24261.63,60,5.68,465.44,A,A1,vacation,2022-05-01,w,Individual
2233,4813,5000.0,4966.84,36,19.49,183.3,D,D1,home_improvement,2021-05-19,f,Joint App
2234,12815,25000.0,24380.85,60,23.86,699.41,E,E3,small_business,2024-02-02,w,Individual
2235,4149,30000.0,29668.96,36,26.0,1195.38,F,F3,major_purchase,2020-10-03,f,Joint App
2236,10022,10000.0,9700.4,36,23.66,378.84,E,E4,major_purchase,2022-09-12,f,Joint App
2237,8647,7500.0,7378.84,60,5.6,141.29,A,A4,car,2021-05-09,f,Individual
2238,1828,15000.0,14745.64,36,7.57,459.16,A,A5,other,2022-08-13,w,Joint App
2239,1096,10000.0,9898.99,36,8.21,311.16,B,B4,moving,2023-07-04,w,Joint App
2240,14767,20000.0,19456.13,60,14.52,457.97,C,C2,debt_consolidation,2021-03-01,w,Individual
2241,13131,15000.0,14983.81,60,10.31,320.65,B,B1,debt_consolidation,2021-07-24,w,Joint App
2242,11898,25000.0,24552.21,60,6.51,480.51,A,A1,educational,2020-09-16,w,Individual
2243,4593,15000.0,14628.05,36,22.43,561.91,E,E5,credit_card,2022-01-28,f,Joint App
2244,11959,15000.0,14626.85,60,5.82,281.56,A,A2,vacation,2022-11-20,w,Individual
2245,421,15000.0,14666.82,36,14.93,507.93,C,C1,vacation,2023-01-10,f,Joint App
2246,13863,20000.0,19448.21,36,16.48,688.36,D,D1,educational,2021-01-02,f,Joint App
2247,6656,20000.0,19927.86,60,9.7,420.47,B,B1,debt_consolidation,2021-06-07,f,Individual
2248,1965,20000.0,19755.96,36,6.42,604.78,A,A1,credit_card,2021-12-15,w,Individual
2249,9822,30000.0,29784.68,60,6.77,586.55,A,A2,small_business,2021-04-11,f,Joint App
2250,10517,7500.0,7346.13,36,11.6,242.6,B,B2,medical,2020-08-24,f,Joint App
2251,2215,15000.0,14797.55,36,11.45,487.61,B,B2,wedding,2021-03-16,f,Joint App
2252,9020,25000.0,24722.75,36,8.28,777.92,B,B1,other,2020-02-27,w,Individual
2253,3926,18000.0,17541.67,36,9.99,565.94,B,B2,car,2024-02-14,w,Joint App
2254,11073,15000.0,14587.83,36,10.76,475.93,B,B3,wedding,2020-03-30,w,Joint App
2255,11748,7500.0,7382.72,60,25.94,220.78,F,F1,debt_consolidation,2023-02-02,f,Joint App
2256,3499,5000.0,4913.68,36,6.75,151.16,A,A1,medical,2023-05-20,w,Joint App
2257,6060,30000.0,29922.29,60,5.86,576.54,A,A4,moving,2023-11-04,f,Joint App
2258,5989,30000.0,29606.34,36,11.46,975.74,B,B3,major_purchase,2024-03-09,w,Individual
2259,10984,7500.0,7326.43,36,23.53,285.63,E,E2,moving,2023-04-06,w,Joint App
2260,5855,25000.0,24732.98,36,19.13,908.24,D,D2,medical,2023-04-06,w,Joint App
2261,64,12000.0,11706.1,36,8.8,371.16,B,B5,medical,2022-11-24,f,Individual
2262,13194,30000.0,29994.32,60,22.34,834.22,E,E3,debt_consolidation,2022-06-10,f,Individual
2263,2132,5000.0,4963.05,36,19.08,182.13,D,D1,car,2020-04-03,f,Joint App
2264,10561,15000.0,14840.11,36,22.88,573.53,E,E1,debt_consolidation,2021-05-05,w,Individual
2265,10486,30000.0,29237.74,36,10.13,945.21,B,B5,moving,2023-06-09,w,Joint App
2266,727,18000.0,17577.45,60,8.89,363.94,B,B1,moving,2023-05-02,w,Joint App
2267,14458,12000.0,11820.4,36,6.6,362.82,A,A1,vacation,2024-01-08,f,Joint App
2268,12907,7500.0,7419.1,36,7.34,230.24,A,A1,small_business,2023-12-01,f,Joint App
2269,427,18000.0,17666.18,60,9.68,372.58,B,B1,home_improvement,2020-10-06,w,Individual
2270,7399,10000.0,9798.95,36,13.38,331.96,C,C5,medical,2022-12-02,w,Joint App
2271,13192,35000.0,34851.85,36,24.1,1369.17,F,F4,moving,2020-07-15,f,Individual
2272,12253,15000.0,14723.13,36,10.8,480.62,B,B1,vacation,2020-11-04,w,Individual
2273,1402,5000.0,4902.69,60,15.52,117.98,C,C2,medical,2022-08-13,w,Individual
2274,9728,30000.0,29948.11,36,7.63,933.36,A,A3,vacation,2024-04-30,f,Joint App
2275,13624,15000.0,14968.25,36,30.6,640.35,G,G2,credit_card,2023-04-15,f,Individual
2276,8253,18000.0,17470.8,36,26.08,704.65,F,F2,other,2020-06-18,f,Joint App
2277,7081,35000.0,34050.55,60,12.69,769.36,C,C5,moving,2023-03-24,w,Joint App
2278,4853,25000.0,24929.59,36,23.08,966.06,E,E5,home_improvement,2020-09-20,f,Joint App
2279,8179,20000.0,19830.49,36,11.3,652.05,B,B2,medical,2020-04-26,f,Joint App
2280,6217,15000.0,14839.56,36,24.17,583.52,F,F4,wedding,2022-06-03,f,Individual
2281,8040,10000.0,9952.69,60,14.52,234.27,C,C4,medical,2022-02-28,f,Individual
2282,9004,15000.0,14870.7,36,5.64,449.97,A,A4,vacation,2022-12-05,f,Individual
2283,14972,10000.0,9865.14,36,5.93,299.8,A,A4,other,2024-05-15,f,Individual
2284,14253,15000.0,14755.59,36,23.57,575.58,E,E4,home_improvement,2021-12-12,f,Joint App
2285,2495,10000.0,9832.17,60,18.51,252.41,D,D2,wedding,2023-02-07,w,Joint App
2286,6018,25000.0,24680.06,36,12.23,822.44,C,C3,credit_card,2022-04-28,f,Joint App
2287,8006,12000.0,11815.57,60,10.56,254.31,B,B1,educational,2021-08-05,f,Joint App
2288,12088,35000.0,34169.41,60,18.26,872.52,D,D5,medical,2021-10-06,w,Joint App
2289,11746,7500.0,7426.39,36,5.81,225.29,A,A5,other,2021-12-31,w,Individual
2290,14524,15000.0,14776.45,60,13.31,338.56,C,C2,car,2020-12-13,f,Joint App
2291,13325,35000.0,34993.24,60,12.86,793.7,C,C2,vacation,2022-09-02,f,Individual
2292,12198,15000.0,14668.5,60,18.16,373.76,D,D2,educational,2023-11-23,f,Individual
2293,6838,25000.0,24596.81,36,8.57,777.26,B,B2,other,2023-08-01,w,Joint App
2294,5815,15000.0,14737.16,60,30.38,480.24,G,G2,moving,2024-01-13,f,Individual
2295,5957,15000.0,14558.01,36,6.29,444.8,A,A3,credit_card,2023-05-19,w,Individual
2296,1268,20000.0,19519.25,36,8.38,615.09,B,B3,small_business,2020-01-13,w,Joint App
2297,3957,15000.0,14745.55,36,6.23,450.13,A,A3,wedding,2023-10-31,w,Joint App
2298,8836,18000.0,17903.98,36,7.16,554.13,A,A5,other,2021-11-12,w,Joint App
2299,6990,15000.0,14926.32,36,12.86,501.92,C,C2,credit_card,2023-04-18,w,Joint App
2300,10097,10000.0,9719.85,36,6.64,298.52,A,A4,home_improvement,2024-03-17,w,Joint App
2301,614,20000.0,19853.69,60,6.79,391.16,A,A3,medical,2020-10-31,f,Joint App
2302,8991,20000.0,19958.54,36,23.63,779.16,E,E3,major_purchase,2021-05-13,w,Joint App
2303,13036,20000.0,19449.65,60,13.28,445.33,C,C2,credit_card,2024-02-27,f,Individual
2304,4718,7500.0,7280.49,36,24.64,288.09,F,F2,moving,2021-03-30,w,Individual
2305,14395,10000.0,9803.74,36,16.29,346.08,D,D3,wedding,2024-02-12,f,Individual
2306,9186,15000.0,14599.23,36,12.33,487.21,C,C5,medical,2022-08-05,f,Joint App
2307,10893,15000.0,14921.26,36,19.87,553.54,D,D3,other,2022-12-04,w,Joint App
2308,11311,10000.0,9756.33,60,14.85,231.33,C,C1,credit_card,2021-12-15,w,Joint App
2309,4870,15000.0,14620.84,60,13.95,339.82,C,C1,educational,2022-02-22,w,Individual
2310,5557,10000.0,9707.44,60,13.08,221.27,C,C5,major_purchase,2020-06-01,w,Individual
2311,3589,18000.0,17694.96,36,15.28,615.83,C,C5,credit_card,2021-07-24,f,Individual
2312,9971,10000.0,9980.44,36,24.74,395.45,F,F1,major_purchase,2023-02-17,f,Individual
2313,9499,10000.0,9988.23,36,17.86,360.4,D,D5,home_improvement,2022-10-31,w,Joint App
2314,758,10000.0,9891.51,36,13.78,337.01,C,C4,wedding,2021-03-23,w,Joint App
2315,9836,18000.0,17934.66,60,12.99,407.98,C,C2,home_improvement,2023-10-15,w,Individual
2316,6551,12000.0,11783.22,60,13.52,271.25,C,C5,credit_card,2023-02-19,f,Joint App
2317,7294,10000.0,9925.12,36,25.96,399.68,F,F1,credit_card,2020-11-10,w,Joint App
2318,14182,7500.0,7442.75,60,27.85,231.06,F,F2,moving,2022-12-09,f,Individual
2319,4470,20000.0,19552.2,36,16.31,690.39,D,D1,medical,2024-04-08,f,Individual
