borrower_id,state,zip_code,annual_income,employment_length,home_ownership,fico_range_low,fico_range_high,open_accounts,total_accounts,delinq_2yrs,pub_rec,revol_util,dti,member_since
3966,MA,02637,84584.28,0,MORTGAGE,724,732,14,39,0,1,50.95,44.13,2019-07-16
3967,PA,18646,68564.37,9,OWN,701,709,16,22,0,0,65.49,40.89,2023-12-19
3968,CA,92438,44841.12,10,MORTGAGE,671,679,16,20,0,0,6.58,7.49,2022-08-19
3969,FL,34271,66754.33,2,MORTGAGE,703,711,3,25,0,0,53.59,5.21,2022-06-19
3970,CA,95990,44642.54,6,OWN,715,723,14,14,0,2,39.48,18.44,2019-11-11
3971,WA,98454,20975.2,3,MORTGAGE,802,810,6,31,0,0,10.46,9.65,2023-09-19
3972,NJ,07267,34917.52,6,RENT,695,703,5,12,0,0,69.51,43.81,2019-04-25
3973,MO,63020,30741.2,1,OWN,726,734,5,27,1,0,3.87,16.06,2021-05-24
3974,MA,01977,108458.19,6,RENT,780,788,12,27,0,0,91.35,25.89,2018-01-26
3975,MI,48361,36565.05,0,MORTGAGE,650,658,9,39,1,1,64.88,5.82,2023-04-30
3976,NY,14687,35499.27,1,MORTGAGE,665,673,16,38,0,0,53.54,42.21,2020-09-04
3977,CA,95974,32805.79,3,RENT,807,815,3,32,0,0,41.81,34.53,2023-07-18
3978,IL,61364,54191.25,7,MORTGAGE,672,680,17,25,0,0,50.4,21.75,2019-10-01
3979,MO,63824,192614.6,5,MORTGAGE,837,845,17,34,0,0,36.46,29.03,2018-05-08
3980,TX,79609,42251.31,7,MORTGAGE,763,771,4,11,0,0,69.69,23.26,2023-07-11
3981,PA,18481,66859.63,4,OWN,714,722,10,32,0,0,92.75,18.04,2023-02-04
3982,TN,37990,41788.19,9,MORTGAGE,678,686,18,11,0,1,73.74,13.37,2020-05-17
3983,AZ,85663,47058.39,5,RENT,829,837,15,24,0,0,39.21,41.05,2020-09-24
3984,WA,98342,53120.4,0,MORTGAGE,672,680,17,19,0,0,47.73,39.1,2019-01-27
3985,FL,33160,84234.79,8,MORTGAGE,732,740,4,24,0,0,73.79,41.15,2019-08-04
3986,TN,37064,125925.39,9,RENT,816,824,15,31,0,0,22.0,39.72,2022-10-13
3987,IN,46207,81599.93,6,MORTGAGE,744,752,12,26,0,0,66.48,19.05,2022-11-01
3988,IN,47146,52816.73,5,RENT,617,625,12,34,0,0,40.63,10.19,2022-05-06
3989,MA,01636,83283.55,4,RENT,684,692,3,37,0,0,2.53,17.29,2019-12-30
3990,MO,64981,93416.39,1,MORTGAGE,719,727,12,28,0,0,81.14,43.89,2021-05-13
3991,MA,01928,34826.17,3,MORTGAGE,663,671,13,30,2,0,31.16,15.36,2020-07-25
3992,TX,77990,53403.77,3,MORTGAGE,789,797,3,39,0,0,28.43,7.09,2022-03-04
3993,PA,17566,40999.4,5,RENT,693,701,3,35,0,0,58.45,28.13,2022-01-16
3994,OH,45146,45983.64,8,RENT,818,826,18,13,1,0,76.28,42.16,2022-08-04
3995,MA,01907,37457.54,9,MORTGAGE,725,733,11,21,2,0,16.34,8.95,2023-08-08
3996,TX,77076,57013.34,6,RENT,760,768,4,34,0,0,30.98,28.63,2022-03-24
3997,CA,93735,132180.71,3,MORTGAGE,680,688,18,24,0,0,79.31,19.25,2019-04-20
3998,GA,31078,40586.32,3,RENT,768,776,10,32,2,0,22.34,7.74,2022-06-29
3999,NJ,07235,35468.88,5,RENT,669,677,14,12,0,1,3.97,22.74,2018-08-05
4000,NY,11233,21736.88,10,RENT,717,725,12,13,0,0,0.37,10.21,2019-08-26
4001,TN,37457,50174.47,2,OWN,814,822,8,16,2,0,20.17,28.65,2018-02-04
4002,MI,48331,44207.79,4,RENT,810,818,9,15,0,0,64.72,20.87,2023-04-01
4003,NC,28161,29918.62,6,RENT,744,752,15,19,0,0,48.79,20.09,2020-02-20
4004,NC,28675,30289.11,1,MORTGAGE,686,694,4,24,0,0,17.98,33.1,2021-07-18
4005,NY,12850,28083.96,7,MORTGAGE,699,707,13,30,0,0,31.15,25.87,2019-01-27
4006,NJ,08129,9399.59,9,RENT,742,750,4,34,1,0,55.55,13.26,2021-01-02
4007,WA,99054,118258.05,4,MORTGAGE,724,732,9,31,0,0,26.33,20.51,2021-02-22
4008,MI,49207,26707.07,8,MORTGAGE,846,854,12,10,0,0,45.68,24.17,2022-06-09
4009,NJ,07810,26874.07,5,MORTGAGE,688,696,6,34,3,1,49.53,41.58,2022-01-12
4010,TN,37883,29090.98,7,MORTGAGE,662,670,7,30,0,0,42.92,13.24,2020-10-06
4011,GA,30519,22715.67,2,MORTGAGE,651,659,6,11,0,0,69.26,13.2,2021-02-06
4012,WA,98145,25401.52,3,OWN,734,742,5,21,0,0,36.74,11.22,2023-04-22
4013,TX,77010,65943.62,3,MORTGAGE,718,726,3,18,1,0,87.49,23.94,2022-06-18
4014,NY,12453,173652.13,5,MORTGAGE,722,730,18,18,2,0,69.37,21.79,2023-04-26
4015,OH,44523,153899.17,6,OWN,796,804,12,32,0,0,37.69,23.83,2019-09-06
4016,NC,28431,43518.5,1,OWN,679,687,7,37,0,0,77.09,30.28,2020-02-17
4017,IL,61224,29109.08,3,MORTGAGE,652,660,4,30,0,0,11.34,23.34,2021-02-18
4018,AZ,85569,13153.6,2,RENT,725,733,17,12,1,0,85.34,25.41,2018-07-20
4019,IN,47340,35455.38,7,RENT,580,588,13,25,0,0,88.9,11.38,2023-08-30
4020,FL,34956,58260.46,9,MORTGAGE,732,740,11,19,0,0,51.11,44.62,2020-06-25
4021,AZ,85409,67863.67,1,MORTGAGE,735,743,14,20,0,1,70.55,17.38,2018-02-10
4022,MA,02358,44400.29,3,MORTGAGE,736,744,18,10,0,0,89.06,39.49,2020-07-18
4023,TN,38062,29869.24,0,RENT,808,816,9,30,3,1,36.54,8.2,2018-12-15
4024,TN,37618,14717.42,2,OWN,659,667,11,36,0,0,23.19,8.99,2021-05-12
4025,AZ,86030,147573.19,10,RENT,698,706,6,18,0,0,28.84,6.87,2021-01-04
4026,PA,15362,26054.87,5,MORTGAGE,629,637,4,35,1,0,71.26,30.02,2023-11-24
4027,PA,17596,25294.56,4,MORTGAGE,641,649,18,15,1,1,9.27,34.48,2019-01-02
4028,MD,21695,49953.74,3,RENT,694,702,12,19,0,0,58.31,15.06,2019-08-13
4029,PA,15466,23739.26,7,MORTGAGE,711,719,16,34,0,0,91.67,18.3,2022-09-14
4030,WI,54987,53577.93,8,RENT,737,745,18,17,1,0,78.61,43.11,2023-04-26
4031,WA,99138,101504.25,1,MORTGAGE,671,679,11,35,1,0,26.23,37.37,2021-11-06
4032,OH,45509,22100.8,5,MORTGAGE,737,745,9,27,0,0,18.82,22.47,2022-06-28
4033,OH,44106,54620.72,5,RENT,794,802,18,33,0,0,68.15,14.06,2018-05-28
4034,WI,53997,74376.34,9,RENT,712,720,5,27,1,1,69.56,5.68,2022-01-27
4035,OH,45811,130927.18,3,OWN,822,830,15,35,2,0,66.58,9.14,2019-04-23
4036,VA,24384,83204.3,2,MORTGAGE,661,669,10,17,0,0,79.4,39.21,2019-09-22
4037,FL,34844,36555.68,4,OWN,587,595,15,17,0,0,45.78,14.23,2019-12-15
4038,OH,44398,27173.18,2,RENT,645,653,17,26,0,0,70.26,30.4,2023-10-27
4039,OH,45547,63386.35,5,RENT,668,676,8,19,0,0,24.93,36.22,2018-10-11
4040,TX,78127,27156.71,7,OWN,658,666,18,28,0,0,35.67,10.86,2020-11-23
4041,NJ,08174,36886.92,0,MORTGAGE,688,696,7,34,0,0,36.54,25.53,2018-05-02
4042,WI,54628,44343.9,6,MORTGAGE,771,779,18,38,2,0,65.64,31.75,2023-10-29
4043,IN,47522,34557.62,5,MORTGAGE,738,746,6,19,0,0,51.87,43.39,2022-10-10
4044,AZ,85218,25484.25,8,RENT,801,809,16,35,0,0,59.55,36.8,2022-12-12
4045,IL,61113,38054.89,3,MORTGAGE,705,713,19,15,0,0,24.44,7.85,2021-08-11
4046,WA,99047,29264.8,9,OWN,701,709,16,29,0,0,4.88,10.95,2018-07-02
4047,NC,27970,85546.03,3,MORTGAGE,771,779,13,36,0,0,44.96,10.33,2021-03-16
4048,VA,22443,16631.18,6,OWN,833,841,17,18,2,0,13.38,43.48,2020-03-02
4049,PA,15150,50500.31,3,OWN,579,587,14,35,0,0,73.19,5.9,2023-11-09
4050,WI,53368,42560.16,9,OWN,744,752,3,22,0,0,12.35,41.91,2019-06-25
4051,WA,98706,75634.43,10,RENT,604,612,19,17,0,0,47.89,32.51,2019-11-10
4052,WI,54579,38523.81,8,RENT,614,622,18,34,2,0,56.42,19.01,2021-06-26
4053,MO,65586,132837.35,4,RENT,615,623,13,33,1,0,29.17,5.62,2018-08-23
4054,WI,53529,33704.69,7,MORTGAGE,576,584,14,11,0,0,85.08,35.31,2023-11-12
4055,TX,78858,26718.01,3,OWN,740,748,7,31,0,0,60.25,26.92,2021-06-16
4056,WA,98798,32029.43,6,RENT,716,724,10,18,2,0,75.14,16.36,2021-06-15
4057,AZ,85610,35945.11,3,RENT,730,738,13,12,0,1,56.64,11.97,2023-10-03
4058,AZ,86520,57912.34,7,RENT,659,667,12,13,0,0,22.5,23.73,2021-06-30
4059,FL,33881,37906.28,2,RENT,595,603,5,24,0,0,12.98,10.51,2018-02-04
4060,AZ,86423,42389.51,2,OWN,637,645,14,19,3,0,41.67,34.84,2023-08-01
4061,NY,14197,37129.33,3,RENT,743,751,3,15,0,0,80.56,27.0,2018-05-20
4062,OH,45162,37098.43,7,MORTGAGE,670,678,17,16,2,0,23.99,14.58,2018-08-19
4063,PA,19346,57572.79,8,MORTGAGE,649,657,6,11,1,0,70.27,43.44,2019-03-30
4064,WA,98520,80189.83,3,MORTGAGE,585,593,16,36,0,1,30.39,22.27,2022-12-22
4065,CA,94772,45754.24,3,RENT,844,852,7,18,0,0,38.36,10.24,2019-07-30
4066,VA,23497,172286.14,4,RENT,683,691,17,25,0,0,10.9,40.07,2021-05-02
4067,PA,15576,57188.28,6,MORTGAGE,699,707,10,11,0,1,42.54,21.74,2021-03-04
4068,WA,98732,65007.18,4,RENT,751,759,12,10,0,0,12.86,10.81,2020-11-10
4069,TX,78616,42691.7,7,RENT,707,715,7,26,0,0,42.02,30.73,2018-01-31
4070,GA,31652,203665.18,9,RENT,712,720,9,10,3,1,3.38,35.24,2021-09-15
4071,CA,95176,20127.12,3,MORTGAGE,735,743,16,36,1,0,89.9,5.19,2020-07-04
4072,MO,65227,78555.3,5,MORTGAGE,703,711,7,37,1,0,14.17,9.03,2019-12-10
4073,TN,37637,29134.12,9,OWN,750,758,14,25,0,0,2.57,18.18,2020-09-12
4074,TX,77673,56993.92,4,MORTGAGE,716,724,14,24,1,0,60.71,25.18,2018-09-18
4075,CA,94888,62417.04,4,MORTGAGE,676,684,11,10,0,0,50.79,41.13,2022-02-25
4076,TN,37837,80836.61,3,MORTGAGE,703,711,13,38,1,0,30.14,36.2,2021-07-16
4077,NC,27377,73630.41,1,MORTGAGE,607,615,7,27,1,0,2.62,13.7,2020-10-06
4078,MO,64221,88122.61,4,MORTGAGE,700,708,4,39,1,0,48.99,30.67,2020-10-19
4079,TX,78216,41547.49,10,RENT,701,709,10,29,0,0,0.8,41.33,2020-09-19
4080,MO,63366,63601.24,9,RENT,673,681,19,22,0,0,51.39,39.38,2019-01-17
4081,NC,28285,34211.58,10,RENT,749,757,12,35,0,0,53.66,33.14,2018-01-10
4082,TX,75859,65120.44,9,RENT,677,685,4,10,0,1,75.6,26.02,2018-04-25
4083,NJ,07892,56316.64,0,MORTGAGE,599,607,16,20,0,0,29.17,24.08,2020-04-30
4084,VA,23668,82315.81,7,OWN,626,634,12,10,0,0,72.36,16.35,2019-02-20
4085,WI,53411,112200.15,3,OWN,682,690,13,22,0,0,18.43,33.99,2019-09-26
4086,VA,23240,48718.07,9,MORTGAGE,733,741,5,26,0,0,5.27,9.73,2022-09-09
4087,FL,33411,94617.03,4,MORTGAGE,593,601,3,19,1,0,51.77,31.6,2021-10-16
4088,TN,38443,75115.77,3,MORTGAGE,738,746,11,28,0,0,92.72,8.97,2018-07-11
4089,NJ,08282,94467.22,1,MORTGAGE,833,841,6,21,0,0,40.25,6.52,2018-01-18
4090,IN,46320,30746.73,4,RENT,836,844,5,16,1,0,49.77,38.2,2020-11-13
4091,MD,21692,15486.33,4,OWN,737,745,12,39,0,0,54.07,32.44,2020-06-02
4092,MD,21147,17160.08,1,OWN,815,823,15,36,2,0,10.55,37.77,2018-11-19
4093,NY,14850,66478.83,7,OWN,663,671,9,20,0,0,39.13,6.47,2018-02-03
4094,WI,53158,14249.22,3,RENT,703,711,11,11,1,0,75.95,8.91,2020-08-28
4095,TN,38322,26847.73,4,MORTGAGE,704,712,5,16,0,0,8.72,14.35,2022-03-04
4096,IN,46780,40063.2,1,RENT,739,747,11,31,0,0,65.2,7.76,2018-12-22
4097,VA,22875,42213.15,4,MORTGAGE,789,797,17,22,1,0,63.78,20.59,2022-10-01
4098,PA,16493,66655.58,3,RENT,727,735,19,23,0,0,14.87,44.36,2021-04-25
4099,MD,21778,38703.55,6,MORTGAGE,702,710,15,10,0,0,59.39,34.02,2020-10-08
4100,GA,31045,74466.33,2,RENT,632,640,10,24,0,0,10.25,11.88,2023-08-21
4101,FL,34822,21415.06,2,MORTGAGE,740,748,8,23,0,1,57.78,39.26,2018-04-05
4102,IN,46546,26765.03,9,RENT,738,746,3,24,0,0,72.53,43.69,2020-12-20
4103,WA,99180,95217.77,3,RENT,711,719,5,23,2,0,84.47,27.73,2023-05-03
4104,OH,45547,93839.6,4,RENT,680,688,10,39,0,0,3.38,10.22,2022-03-30
4105,AZ,86348,45818.9,4,RENT,730,738,11,37,0,0,13.83,39.28,2023-07-01
4106,GA,30434,55156.38,9,OWN,724,732,15,38,0,0,8.1,21.53,2022-07-21
4107,WI,53986,23260.9,7,RENT,813,821,7,35,0,0,73.39,31.52,2019-10-30
4108,PA,17057,23396.24,5,MORTGAGE,615,623,10,24,0,0,86.72,19.23,2019-03-01
4109,WA,98972,179137.08,8,MORTGAGE,595,603,7,22,1,1,21.5,9.44,2018-06-08
4110,PA,16600,35823.52,5,OWN,734,742,8,23,0,2,9.85,15.38,2022-01-02
4111,MA,02666,208703.19,10,MORTGAGE,704,712,19,19,0,0,6.93,34.62,2020-02-03
4112,FL,32555,48599.24,7,MORTGAGE,723,731,18,18,0,0,66.34,21.2,2018-11-11
4113,OH,43376,17416.97,6,MORTGAGE,735,743,5,28,0,0,47.5,35.78,2021-11-11
4114,NC,28235,115323.43,3,OWN,647,655,3,31,0,0,41.37,29.21,2023-02-22
4115,VA,24271,56086.05,6,MORTGAGE,806,814,9,17,0,0,55.98,17.56,2023-03-31
4116,FL,32077,62890.8,2,MORTGAGE,635,643,3,28,0,0,55.11,37.69,2022-04-21
4117,MI,48851,16252.84,6,OWN,815,823,12,39,0,0,84.32,15.51,2022-01-04
4118,MA,02158,55035.4,5,RENT,830,838,12,33,0,0,42.93,30.04,2018-10-10
4119,AZ,85792,39588.49,1,RENT,770,778,13,20,1,0,38.48,44.83,2020-12-22
4120,AZ,85802,62020.51,2,OWN,598,606,5,27,0,0,15.07,14.31,2022-01-17
4121,WA,98284,31986.69,6,OWN,636,644,8,35,0,0,11.83,12.59,2023-02-01
4122,MD,21223,21125.0,5,MORTGAGE,641,649,11,37,0,0,75.9,16.48,2022-03-19
4123,TN,37620,23999.35,4,RENT,834,842,14,35,1,0,29.79,32.77,2019-08-19
4124,IL,61753,23133.9,6,OWN,656,664,11,39,0,0,58.99,6.4,2019-01-12
4125,WI,54674,106895.02,6,RENT,769,777,15,25,0,0,45.78,36.75,2021-12-09
4126,CA,91637,36137.4,5,RENT,596,604,14,12,0,0,8.69,37.06,2018-12-28
4127,AZ,85314,166085.38,8,RENT,737,745,18,13,0,0,28.56,41.76,2019-12-25
4128,FL,33223,33917.18,3,MORTGAGE,674,682,6,25,1,0,68.95,16.09,2022-10-28
4129,WA,99037,70076.46,9,RENT,588,596,15,19,0,0,10.18,34.27,2020-03-26
4130,MD,21909,25342.73,7,MORTGAGE,823,831,8,29,0,0,29.0,15.69,2020-03-27
4131,TN,38431,104235.46,0,MORTGAGE,820,828,18,15,0,2,27.42,8.8,2022-10-20
4132,IN,47350,43008.8,3,RENT,807,815,15,37,0,0,90.3,17.18,2018-07-17
4133,VA,23246,21013.38,4,RENT,716,724,3,34,3,0,87.98,6.77,2022-10-13
4134,NY,11164,81085.12,5,OWN,740,748,19,19,0,1,11.75,11.17,2020-02-06
4135,AZ,85365,35593.27,2,RENT,659,667,4,25,0,0,29.64,31.99,2023-10-08
4136,OH,44402,67698.52,9,RENT,718,726,13,15,0,0,76.27,16.83,2022-05-21
4137,WA,99295,49677.83,0,MORTGAGE,804,812,13,26,0,0,54.91,12.9,2019-09-20
4138,PA,16660,29180.15,3,MORTGAGE,741,749,4,27,0,0,60.36,16.48,2020-08-02
4139,NC,28362,96734.18,10,RENT,684,692,11,28,0,0,75.22,9.13,2020-09-27
4140,MI,48473,51501.12,1,OWN,601,609,13,34,0,1,82.57,44.69,2018-01-08
4141,MD,20958,22188.3,0,OWN,663,671,13,13,0,0,23.28,23.48,2022-10-18
4142,WI,54032,42015.15,2,MORTGAGE,647,655,12,20,0,0,65.53,26.38,2019-08-01
4143,MI,48490,30669.72,10,MORTGAGE,704,712,19,11,0,0,38.83,20.84,2020-01-17
4144,NJ,07175,51225.03,5,MORTGAGE,712,720,10,15,1,0,93.8,12.65,2022-03-31
4145,MD,21515,49444.66,2,MORTGAGE,694,702,19,23,0,0,67.89,11.12,2020-03-13
4146,VA,23850,38115.44,9,RENT,629,637,5,32,0,0,50.89,31.44,2019-10-06
4147,VA,23443,91373.17,2,RENT,720,728,11,29,2,0,18.39,23.13,2020-06-28
4148,TN,37498,81860.39,5,RENT,690,698,10,27,0,0,68.49,20.43,2022-06-09
4149,TX,79897,37020.54,6,RENT,734,742,19,33,0,0,91.81,24.85,2018-07-18
4150,PA,18555,210238.26,4,RENT,732,740,3,15,1,1,89.35,5.85,2023-04-05
4151,PA,15386,32794.84,5,OWN,739,747,10,38,0,0,75.86,10.16,2019-08-29
4152,MD,20870,143674.27,4,MORTGAGE,601,609,12,12,0,0,41.05,39.83,2020-11-23
4153,MD,20884,57548.94,7,RENT,634,642,8,38,0,0,65.72,7.97,2021-12-27
4154,PA,18743,58732.89,0,OWN,839,847,8,22,0,0,93.73,31.26,2022-01-29
4155,GA,30386,139931.07,0,MORTGAGE,594,602,14,20,1,0,45.28,20.86,2023-01-08
4156,AZ,85780,32387.15,3,MORTGAGE,780,788,16,19,0,0,59.57,16.32,2020-04-14
4157,NJ,07713,31925.21,9,MORTGAGE,698,706,4,34,2,0,47.57,33.56,2023-08-29
4158,PA,17300,50577.63,3,MORTGAGE,762,770,15,30,0,0,36.32,38.55,2022-07-10
4159,NC,28328,71390.86,2,OWN,600,608,7,27,1,0,12.98,21.99,2019-06-11
4160,MD,21640,29991.66,2,MORTGAGE,780,788,6,32,0,0,40.36,14.58,2018-06-26
4161,TX,78451,37966.21,3,RENT,687,695,13,32,0,0,61.13,23.14,2022-11-19
4162,AZ,86221,67556.91,3,RENT,791,799,3,30,0,0,36.88,44.76,2021-05-06
4163,TX,76161,93832.85,2,RENT,581,589,5,33,2,0,18.03,28.97,2020-06-30
4164,OH,45742,49191.06,5,RENT,732,740,7,33,3,0,77.14,28.09,2018-08-14
4165,NY,14771,50755.15,9,MORTGAGE,732,740,5,27,0,0,6.08,20.97,2021-11-08
4166,AZ,85265,28740.39,2,RENT,610,618,19,11,3,0,22.58,24.59,2020-02-09
4167,MD,20936,79217.76,3,MORTGAGE,667,675,18,16,0,0,67.19,35.96,2019-03-07
4168,IN,47773,48340.13,5,MORTGAGE,589,597,7,25,0,0,39.16,40.51,2019-05-17
4169,MI,49704,36646.95,6,RENT,693,701,14,30,0,0,73.76,28.01,2022-01-13
4170,OH,43840,42599.17,3,MORTGAGE,641,649,16,35,2,0,89.4,10.87,2020-05-23
4171,AZ,86092,68523.58,10,RENT,735,743,18,39,0,0,10.31,25.19,2023-03-03
4172,WI,53681,64469.06,7,MORTGAGE,732,740,18,35,1,0,64.79,29.88,2021-01-28
4173,OH,43770,19300.77,1,RENT,598,606,7,28,0,1,44.29,8.07,2023-06-07
4174,TN,37190,114099.49,3,OWN,602,610,14,38,0,0,90.29,32.99,2023-09-09
4175,MO,63203,31163.98,1,RENT,649,657,17,19,0,0,90.54,23.07,2019-06-29
4176,IL,62563,88587.88,2,MORTGAGE,667,675,4,31,0,0,85.56,25.54,2019-04-13
4177,WI,53641,54740.81,2,MORTGAGE,739,747,7,35,0,0,84.54,33.06,2021-02-24
4178,TX,78868,34892.72,1,OWN,735,743,9,22,0,2,76.38,11.11,2021-01-28
4179,NC,27313,88914.52,1,RENT,613,621,5,11,1,1,89.28,29.17,2019-06-19
4180,PA,17332,53448.02,7,OWN,826,834,5,15,0,0,0.4,42.81,2020-04-30
4181,TX,76083,64538.95,6,MORTGAGE,618,626,19,22,0,0,89.41,15.16,2022-08-20
4182,PA,19390,34985.53,4,RENT,640,648,5,27,0,1,15.87,6.38,2022-08-09
4183,IL,62918,50429.74,9,MORTGAGE,824,832,18,18,0,0,59.03,26.57,2023-12-28
4184,TX,77008,25235.23,0,RENT,708,716,9,20,0,0,9.45,28.03,2021-11-12
4185,IN,46533,31706.01,7,MORTGAGE,617,625,8,21,0,0,15.68,31.55,2019-09-14
4186,TX,77247,21391.48,2,MORTGAGE,727,735,3,30,0,1,53.79,26.43,2023-03-20
4187,VA,22541,44854.87,10,MORTGAGE,686,694,7,34,0,0,51.73,22.05,2022-10-05
4188,GA,30821,58843.12,0,RENT,688,696,11,37,0,0,13.26,20.03,2022-01-25
4189,NC,28795,165590.05,2,OWN,749,757,9,32,0,0,86.28,6.48,2020-09-09
4190,NC,27823,35230.77,0,RENT,664,672,9,20,0,1,20.95,14.53,2021-04-15
4191,GA,31660,12885.11,7,RENT,725,733,14,23,1,0,9.11,36.27,2020-05-24
4192,MI,48167,23518.92,3,RENT,657,665,13,36,0,0,47.89,7.84,2021-02-27
4193,PA,15987,69541.41,5,RENT,696,704,14,25,0,0,55.72,18.37,2021-09-20
4194,GA,30783,18731.88,9,MORTGAGE,737,745,8,36,2,0,48.82,41.66,2022-05-30
4195,NC,27298,24027.59,2,MORTGAGE,710,718,11,17,0,0,11.1,18.0,2019-02-23
4196,OH,43475,31195.18,6,MORTGAGE,773,781,12,12,3,0,62.74,29.05,2018-04-04
4197,TX,76163,53583.25,8,OWN,608,616,18,27,1,0,86.78,16.1,2018-10-28
4198,OH,45748,170447.67,4,RENT,614,622,12,15,0,0,46.68,42.7,2022-07-23
4199,VA,22209,44806.51,9,MORTGAGE,729,737,13,39,1,0,47.54,35.13,2022-08-05
4200,WA,98649,76418.25,10,RENT,600,608,8,14,0,0,0.64,8.59,2023-03-03
4201,FL,33834,47384.58,7,MORTGAGE,815,823,17,15,0,2,73.56,20.76,2020-11-26
4202,WI,54106,32996.03,6,MORTGAGE,695,703,8,20,0,0,91.15,38.77,2018-04-02
4203,MD,21610,23494.03,3,MORTGAGE,665,673,9,10,1,1,35.44,41.28,2019-04-21
4204,IN,46770,11577.32,0,MORTGAGE,678,686,6,27,0,0,20.55,42.76,2018-05-07
4205,AZ,86345,32671.34,1,MORTGAGE,758,766,17,36,0,0,85.3,18.0,2020-10-09
4206,MO,65884,78980.32,6,MORTGAGE,653,661,13,29,0,1,31.85,11.39,2021-12-14
4207,FL,34172,43812.99,3,MORTGAGE,690,698,11,14,3,0,37.86,11.82,2022-06-06
4208,NJ,08132,36698.54,2,MORTGAGE,611,619,7,29,0,0,42.62,11.54,2019-08-28
4209,WA,98906,42004.33,3,OWN,608,616,15,39,0,0,70.11,12.81,2020-02-03
4210,CA,94814,148178.55,9,MORTGAGE,846,854,17,32,0,0,81.57,14.17,2018-11-19
4211,NJ,07578,22091.81,2,RENT,841,849,4,34,0,0,59.09,39.26,2023-05-31
4212,IN,47490,255967.39,8,OWN,661,669,7,37,0,0,94.59,22.08,2019-06-09
4213,GA,30120,104328.49,2,MORTGAGE,715,723,4,25,0,0,83.43,18.92,2022-11-12
4214,WI,53189,30115.17,1,RENT,824,832,8,20,0,0,39.66,42.35,2021-11-12
4215,WA,98772,24858.78,1,RENT,595,603,14,12,0,0,60.62,41.41,2023-06-27
4216,NC,27090,68187.69,8,MORTGAGE,825,833,12,36,0,1,10.37,30.41,2020-08-07
4217,PA,17336,24744.23,3,RENT,770,778,8,21,2,0,39.92,27.14,2020-05-15
4218,MI,49590,38858.88,2,RENT,589,597,10,30,0,0,1.56,37.44,2023-09-08
4219,MA,02729,30339.68,3,OWN,683,691,3,19,1,1,81.58,30.95,2018-05-02
4220,TX,76212,42044.59,4,MORTGAGE,667,675,10,37,0,0,74.07,7.99,2021-04-19
4221,NJ,08696,280381.38,10,MORTGAGE,697,705,9,35,0,0,34.93,28.3,2020-11-23
4222,MI,49881,37269.09,5,OWN,783,791,9,17,0,0,14.05,15.23,2021-04-28
4223,GA,30563,19729.15,2,RENT,820,828,19,20,0,0,78.51,37.09,2018-11-22
4224,NC,28185,43754.41,7,RENT,609,617,8,29,0,0,46.86,16.46,2023-01-24
4225,NC,28251,46199.47,4,RENT,723,731,11,23,0,0,9.58,24.85,2018-06-30
4226,VA,22959,31340.77,5,MORTGAGE,725,733,14,21,0,0,36.27,20.17,2019-07-29
4227,AZ,85470,86180.55,2,RENT,753,761,19,20,0,0,67.76,30.45,2022-12-28
4228,NJ,07243,22049.12,8,RENT,743,751,14,38,0,0,6.8,11.77,2023-08-06
4229,NJ,08803,325331.64,6,MORTGAGE,674,682,9,16,0,0,23.7,23.01,2020-12-23
4230,MI,49621,110130.97,10,MORTGAGE,674,682,3,39,0,0,55.43,21.94,2022-01-29
4231,MD,20983,123571.35,4,RENT,696,704,3,28,1,0,19.53,18.09,2020-02-07
4232,OH,44763,56530.03,8,RENT,671,679,17,15,0,0,60.36,26.56,2019-03-23
4233,TN,37815,69839.26,3,OWN,817,825,7,30,0,0,94.5,13.35,2023-09-20
4234,CA,91093,62153.13,5,RENT,728,736,13,23,1,0,37.87,15.12,2021-10-03
4235,IL,61413,51832.02,3,RENT,734,742,12,39,0,0,23.86,21.91,2021-02-20
4236,MA,02359,30033.23,6,RENT,611,619,14,34,0,0,37.08,34.07,2019-02-20
4237,IN,46155,77318.77,3,MORTGAGE,599,607,10,18,0,0,65.97,39.76,2022-11-07
4238,CA,95754,25579.21,6,RENT,651,659,15,32,0,0,34.99,11.94,2020-10-16
4239,OH,43887,32615.41,4,OWN,692,700,6,38,0,0,22.76,9.09,2020-11-23
4240,NJ,08402,31039.79,6,OWN,711,719,16,17,0,0,52.63,40.53,2018-03-03
4241,CA,94252,48487.04,9,RENT,753,761,11,29,0,1,94.89,9.21,2021-07-25
4242,MO,64828,20421.4,2,OWN,612,620,8,36,0,0,3.08,43.48,2018-02-04
4243,PA,18803,56751.85,9,RENT,748,756,16,10,0,0,3.65,10.12,2021-08-31
4244,MA,01062,57289.45,1,RENT,738,746,18,20,0,0,86.96,41.37,2023-01-05
4245,NJ,08949,32396.53,5,OWN,714,722,17,19,0,0,24.97,13.16,2019-05-05
4246,NJ,08972,37564.22,8,MORTGAGE,582,590,17,39,0,0,24.08,23.07,2020-04-29
4247,MA,01155,88117.02,4,MORTGAGE,643,651,4,36,0,1,20.65,13.02,2021-05-16
4248,TN,37489,206324.75,6,OWN,710,718,17,25,0,0,39.96,9.94,2023-04-09
4249,OH,45538,129059.48,3,OWN,744,752,6,18,1,0,18.14,21.06,2018-05-26
4250,IN,47413,70073.44,5,OWN,597,605,4,21,0,0,58.16,40.23,2022-10-27
