perf_id,loan_id,snapshot_date,loan_status,out_prncp,out_prncp_inv,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_fees,last_payment_date,last_payment_amount
5862,5862,2024-12-31,Current,8234.34,8234.34,7773.08,6684.28,1088.8,0.0,0.0,2024-12-06,457.24
5863,5863,2024-12-31,Fully Paid,0,0,14563.98,9997.29,4566.69,0.0,0.0,2023-12-04,404.38
5864,5864,2024-12-31,Current,5952.97,5952.97,11905.92,9031.92,2874.0,0.0,0.0,2024-12-28,305.28
5865,5865,2024-12-31,Current,15184.25,15184.25,20992.62,14194.72,6797.9,0.0,0.0,2024-12-25,636.14
5866,5866,2024-12-31,Fully Paid,0.22,0.22,21423.6,17498.81,3924.79,0.0,0.0,2023-11-13,595.1
5867,5867,2024-12-31,Current,9791.49,9791.49,32582.25,20054.26,12527.99,0.0,0.0,2024-12-07,724.05
5868,5868,2024-12-31,Current,20939.16,20939.16,18645.28,13889.91,4755.37,0.0,0.0,2024-12-06,1165.33
5869,5869,2024-12-31,Current,18531.78,18531.78,9886.91,6161.77,3725.14,0.0,0.0,2024-12-30,898.81
5870,5870,2024-12-31,Fully Paid,0,0,5441.93,4947.55,494.38,0.0,0.0,2024-09-02,150.98
5871,5871,2024-12-31,Fully Paid,0,0,40444.43,34620.56,5823.87,0.0,0.0,2024-06-10,1123.33
5872,5872,2024-12-31,Charged Off,16210.65,16210.65,20788.07,8109.8,12678.27,4303.63,344.29,2023-11-29,95.72
5873,5873,2024-12-31,Current,2463.63,2463.63,5883.5,4828.73,1054.77,0.0,0.0,2024-12-22,235.34
5874,5874,2024-12-31,Fully Paid,0.06,0.06,18902.16,14961.98,3940.18,0.0,0.0,2023-02-10,525.06
5875,5875,2024-12-31,Current,1000.4,1000.4,11292.27,8780.8,2511.47,0.0,0.0,2024-12-24,342.19
5876,5876,2024-12-31,Current,610.02,610.02,7029.55,4348.43,2681.12,0.0,0.0,2024-12-07,127.81
5877,5877,2024-12-31,Current,3406.47,3406.47,14845.97,11282.21,3563.76,0.0,0.0,2024-12-26,511.93
5878,5878,2024-12-31,Fully Paid,0.21,0.21,16431.48,14985.41,1446.07,0.0,0.0,2023-03-17,456.43
5879,5879,2024-12-31,Current,2725.9,2725.9,10680.28,7033.68,3646.6,0.0,0.0,2024-12-27,227.24
5880,5880,2024-12-31,Current,9403.8,9403.8,19386.46,10204.96,9181.5,0.0,0.0,2024-12-10,510.17
5881,5881,2024-12-31,Current,4804.52,4804.52,6503.6,5066.44,1437.16,0.0,0.0,2024-12-17,325.18
5882,5882,2024-12-31,Current,966.21,966.21,6440.25,3959.87,2480.38,0.0,0.0,2024-12-25,207.75
5883,5883,2024-12-31,Current,10570.29,10570.29,13985.28,8868.62,5116.66,0.0,0.0,2024-12-04,437.04
5884,5884,2024-12-31,Fully Paid,0.08,0.08,8273.52,7405.7,867.82,0.0,0.0,2023-09-08,229.82
5885,5885,2024-12-31,Current,2665.98,2665.98,16487.28,9175.23,7312.05,0.0,0.0,2024-12-23,323.28
5886,5886,2024-12-31,Fully Paid,0,0,42040.4,34436.79,7603.61,0.0,0.0,2023-12-20,1167.75
5887,5887,2024-12-31,Current,9708.36,9708.36,6618.48,5201.03,1417.45,0.0,0.0,2024-12-10,287.76
5888,5888,2024-12-31,Current,2395.82,2395.82,6701.76,4912.25,1789.51,0.0,0.0,2024-12-21,257.76
5889,5889,2024-12-31,Current,15807.51,15807.51,23092.6,14121.17,8971.43,0.0,0.0,2024-12-17,1154.63
5890,5890,2024-12-31,Current,5926.54,5926.54,1940.0,1420.97,519.03,0.0,0.0,2024-12-15,242.5
5891,5891,2024-12-31,Current,10077.28,10077.28,6671.06,4716.3,1954.76,0.0,0.0,2024-12-19,303.23
5892,5892,2024-12-31,Current,10224.95,10224.95,17277.75,9202.51,8075.24,0.0,0.0,2024-12-21,493.65
5893,5893,2024-12-31,Current,3568.28,3568.28,5639.55,3763.47,1876.08,0.0,0.0,2024-12-30,161.13
5894,5894,2024-12-31,Current,2885.87,2885.87,6282.8,4529.12,1753.68,0.0,0.0,2024-12-12,157.07
5895,5895,2024-12-31,Current,3845.99,3845.99,22951.02,16120.75,6830.27,0.0,0.0,2024-12-14,450.02
5896,5896,2024-12-31,Charged Off,6291.76,6291.76,7813.18,5678.84,2134.34,1582.45,126.6,2024-06-03,73.19
5897,5897,2024-12-31,Current,12040.68,12040.68,8447.02,2878.79,5568.23,0.0,0.0,2024-12-21,444.58
5898,5898,2024-12-31,Current,5016.66,5016.66,3165.37,2393.94,771.43,0.0,0.0,2024-12-21,243.49
5899,5899,2024-12-31,Fully Paid,0,0,11504.11,9973.03,1531.08,0.0,0.0,2023-07-02,319.51
5900,5900,2024-12-31,Current,28369.52,28369.52,8201.16,5891.47,2309.69,0.0,0.0,2024-12-13,683.43
5901,5901,2024-12-31,Current,1680.3,1680.3,13970.88,10274.62,3696.26,0.0,0.0,2024-12-01,436.59
5902,5902,2024-12-31,Fully Paid,680.39,680.39,24101.0,19296.58,4804.42,0.0,0.0,2024-12-15,688.6
5903,5903,2024-12-31,Current,8333.66,8333.66,4706.16,3478.95,1227.21,0.0,0.0,2024-12-09,392.18
5904,5904,2024-12-31,Charged Off,8451.39,8451.39,5030.56,1440.49,3590.07,2696.17,215.69,2024-10-18,71.26
5905,5905,2024-12-31,Charged Off,8021.64,8021.64,16356.22,9840.43,6515.79,2259.57,180.77,2023-04-21,12.5
5906,5906,2024-12-31,Fully Paid,0,0,11480.76,9760.82,1719.94,0.0,0.0,2023-06-14,318.91
5907,5907,2024-12-31,Fully Paid,0.03,0.03,5500.08,4868.32,631.76,0.0,0.0,2024-02-15,152.78
5908,5908,2024-12-31,Charged Off,695.08,695.08,12079.86,9148.91,2930.95,92.81,7.42,2023-12-17,62.09
5909,5909,2024-12-31,Fully Paid,0.19,0.19,20164.68,14698.49,5466.19,0.0,0.0,2024-02-25,560.13
5910,5910,2024-12-31,Fully Paid,0,0,14239.72,11699.25,2540.47,0.0,0.0,2023-08-30,395.47
5911,5911,2024-12-31,Fully Paid,0.17,0.17,12426.12,9931.87,2494.25,0.0,0.0,2024-03-21,345.17
5912,5912,2024-12-31,Current,10049.38,10049.38,18511.32,14669.87,3841.45,0.0,0.0,2024-12-14,487.14
5913,5913,2024-12-31,Current,1463.69,1463.69,9784.22,5898.79,3885.43,0.0,0.0,2024-12-12,315.62
5914,5914,2024-12-31,Current,9592.21,9592.21,17883.14,9959.96,7923.18,0.0,0.0,2024-12-20,812.87
5915,5915,2024-12-31,Current,6166.81,6166.81,20614.44,8669.83,11944.61,0.0,0.0,2024-12-19,468.51
5916,5916,2024-12-31,Current,12738.77,12738.77,5778.08,2186.23,3591.85,0.0,0.0,2024-12-02,412.72
5917,5917,2024-12-31,Current,7843.63,7843.63,14478.12,7093.46,7384.66,0.0,0.0,2024-12-17,402.17
5918,5918,2024-12-31,Fully Paid,0.15,0.15,12555.0,9939.25,2615.75,0.0,0.0,2024-02-19,348.75
5919,5919,2024-12-31,Current,5609.41,5609.41,19647.52,14326.35,5321.17,0.0,0.0,2024-12-01,427.12
5920,5920,2024-12-31,Current,7641.95,7641.95,5263.78,4024.24,1239.54,0.0,0.0,2024-12-09,228.86
5921,5921,2024-12-31,Current,2201.48,2201.48,18446.4,12794.8,5651.6,0.0,0.0,2024-12-21,576.45
5922,5922,2024-12-31,Fully Paid,0,0,50527.4,39240.86,11286.54,0.0,0.0,2023-04-02,1403.5
5923,5923,2024-12-31,Charged Off,3951.48,3951.48,12153.78,10840.65,1313.13,836.76,66.94,2022-07-25,5.74
5924,5924,2024-12-31,Fully Paid,225.61,225.61,7942.2,7220.02,722.18,0.0,0.0,2024-12-10,226.92
5925,5925,2024-12-31,Fully Paid,0.03,0.03,24947.28,19942.63,5004.65,0.0,0.0,2023-01-25,692.98
5926,5926,2024-12-31,Current,7989.28,7989.28,3321.0,1969.91,1351.09,0.0,0.0,2024-12-24,369.0
5927,5927,2024-12-31,Current,5059.2,5059.2,6057.01,4921.77,1135.24,0.0,0.0,2024-12-22,318.79
5928,5928,2024-12-31,Current,5546.27,5546.27,19474.56,14024.02,5450.54,0.0,0.0,2024-12-16,423.36
5929,5929,2024-12-31,Current,2581.59,2581.59,6225.5,4914.68,1310.82,0.0,0.0,2024-12-16,249.02
5930,5930,2024-12-31,Current,4274.33,4274.33,8963.52,7497.99,1465.53,0.0,0.0,2024-12-23,373.48
5931,5931,2024-12-31,Current,9088.92,9088.92,1684.76,788.83,895.93,0.0,0.0,2024-12-03,240.68
5932,5932,2024-12-31,Fully Paid,0.06,0.06,39590.28,34146.54,5443.74,0.0,0.0,2023-10-20,1099.73
5933,5933,2024-12-31,Current,2433.86,2433.86,11197.48,9237.33,1960.15,0.0,0.0,2024-12-22,228.52
5934,5934,2024-12-31,Current,7415.25,7415.25,20006.48,17089.65,2916.83,0.0,0.0,2024-12-01,769.48
5935,5935,2024-12-31,Fully Paid,0,0,30890.1,24526.84,6363.26,0.0,0.0,2024-05-20,858.0
5936,5936,2024-12-31,Current,6449.86,6449.86,5453.25,3443.43,2009.82,0.0,0.0,2024-12-01,218.13
5937,5937,2024-12-31,Fully Paid,0.0,0.0,34624.08,29263.04,5361.04,0.0,0.0,2023-08-03,961.78
5938,5938,2024-12-31,Current,8235.79,8235.79,38454.24,16729.53,21724.71,0.0,0.0,2024-12-05,801.13
5939,5939,2024-12-31,Current,10400.5,10400.5,2911.2,1341.3,1569.9,0.0,0.0,2024-12-17,291.12
5940,5940,2024-12-31,Charged Off,7032.54,7032.54,626.22,253.61,372.61,1456.25,116.5,2022-11-01,49.55
5941,5941,2024-12-31,Fully Paid,0.16,0.16,20349.72,17592.52,2757.2,0.0,0.0,2023-12-21,565.27
5942,5942,2024-12-31,Current,15483.97,15483.97,19915.8,9317.27,10598.53,0.0,0.0,2024-12-22,663.86
5943,5943,2024-12-31,Current,2522.57,2522.57,3132.16,2424.03,708.13,0.0,0.0,2024-12-16,97.88
5944,5944,2024-12-31,Current,9989.34,9989.34,6380.01,4676.51,1703.5,0.0,0.0,2024-12-09,490.77
5945,5945,2024-12-31,Current,8758.24,8758.24,23399.48,20838.14,2561.34,0.0,0.0,2024-12-02,899.98
5946,5946,2024-12-31,Current,7615.6,7615.6,5600.4,4316.1,1284.3,0.0,0.0,2024-12-24,233.35
5947,5947,2024-12-31,Fully Paid,0.14,0.14,19379.88,17522.66,1857.22,0.0,0.0,2023-03-04,538.33
5948,5948,2024-12-31,Fully Paid,0.13,0.13,16928.28,14830.56,2097.72,0.0,0.0,2024-01-16,470.23
5949,5949,2024-12-31,Current,4148.6,4148.6,12017.46,7602.82,4414.64,0.0,0.0,2024-12-28,462.21
5950,5950,2024-12-31,Current,4617.29,4617.29,15800.08,12912.4,2887.68,0.0,0.0,2024-12-02,343.48
5951,5951,2024-12-31,Current,11607.74,11607.74,5630.3,3213.16,2417.14,0.0,0.0,2024-12-11,563.03
5952,5952,2024-12-31,Fully Paid,0,0,21994.52,17552.51,4442.01,0.0,0.0,2023-05-07,610.92
5953,5953,2024-12-31,Current,440.17,440.17,7540.52,6848.79,691.73,0.0,0.0,2024-12-05,221.78
5954,5954,2024-12-31,Fully Paid,0.22,0.22,7007.76,4986.87,2020.89,0.0,0.0,2023-10-05,194.66
5955,5955,2024-12-31,Current,1643.71,1643.71,15037.92,12907.15,2130.77,0.0,0.0,2024-12-17,278.48
5956,5956,2024-12-31,Fully Paid,0,0,32888.81,24806.52,8082.29,0.0,0.0,2024-03-06,913.51
5957,5957,2024-12-31,Current,8445.76,8445.76,15252.38,9478.81,5773.57,0.0,0.0,2024-12-21,693.29
5958,5958,2024-12-31,Fully Paid,0.01,0.01,18102.96,14820.3,3282.66,0.0,0.0,2023-12-28,502.86
5959,5959,2024-12-31,Charged Off,7038.04,7038.04,5262.84,2681.7,2581.14,1116.72,89.34,2024-01-10,61.58
5960,5960,2024-12-31,Fully Paid,0,0,42336.88,38993.09,3343.79,0.0,0.0,2023-10-05,1175.83
5961,5961,2024-12-31,Current,6860.61,6860.61,15517.68,12858.45,2659.23,0.0,0.0,2024-12-24,378.48
5962,5962,2024-12-31,Fully Paid,0,0,32337.71,29562.22,2775.49,0.0,0.0,2024-11-24,898.26
5963,5963,2024-12-31,Fully Paid,0.02,0.02,8958.6,7478.25,1480.35,0.0,0.0,2024-12-06,248.85
5964,5964,2024-12-31,Current,11292.31,11292.31,11003.59,8645.44,2358.15,0.0,0.0,2024-12-05,647.27
5965,5965,2024-12-31,Current,934.41,934.41,7616.32,6542.66,1073.66,0.0,0.0,2024-12-04,238.01
5966,5966,2024-12-31,Fully Paid,0,0,17014.09,11720.87,5293.22,0.0,0.0,2024-05-15,472.39
5967,5967,2024-12-31,Current,14740.35,14740.35,4277.64,3045.35,1232.29,0.0,0.0,2024-12-28,356.47
5968,5968,2024-12-31,Fully Paid,359.26,359.26,21352.69,17247.47,4105.22,0.0,0.0,2024-12-11,361.91
5969,5969,2024-12-31,Current,6743.57,6743.57,1071.42,716.61,354.81,0.0,0.0,2024-12-12,153.06
5970,5970,2024-12-31,Current,2986.48,2986.48,2784.24,1929.3,854.94,0.0,0.0,2024-12-19,103.12
5971,5971,2024-12-31,Current,8837.72,8837.72,1574.24,1142.99,431.25,0.0,0.0,2024-12-29,196.78
5972,5972,2024-12-31,Current,11286.09,11286.09,5142.33,3649.77,1492.56,0.0,0.0,2024-12-05,302.49
5973,5973,2024-12-31,Current,2399.96,2399.96,6397.54,5097.85,1299.69,0.0,0.0,2024-12-07,148.78
5974,5974,2024-12-31,Fully Paid,0.05,0.05,12131.64,9819.42,2312.22,0.0,0.0,2023-04-18,336.99
5975,5975,2024-12-31,Current,9385.06,9385.06,11152.25,8091.92,3060.33,0.0,0.0,2024-12-10,359.75
5976,5976,2024-12-31,Current,8971.14,8971.14,17912.06,10595.73,7316.33,0.0,0.0,2024-12-19,471.37
5977,5977,2024-12-31,Current,5869.26,5869.26,1831.84,1498.61,333.23,0.0,0.0,2024-12-29,228.98
5978,5978,2024-12-31,Current,4462.96,4462.96,17902.3,10463.41,7438.89,0.0,0.0,2024-12-20,380.9
5979,5979,2024-12-31,Current,3147.83,3147.83,13414.24,11500.86,1913.38,0.0,0.0,2024-12-14,462.56
5980,5980,2024-12-31,Current,6926.63,6926.63,32984.84,22295.91,10688.93,0.0,0.0,2024-12-18,673.16
5981,5981,2024-12-31,Current,3588.0,3588.0,18377.7,15874.64,2503.06,0.0,0.0,2024-12-10,612.59
5982,5982,2024-12-31,Charged Off,2979.21,2979.21,23945.93,14748.41,9197.52,1191.02,95.28,2024-10-30,127.97
5983,5983,2024-12-31,Current,1914.72,1914.72,27802.32,17737.37,10064.95,0.0,0.0,2024-12-26,496.47
5984,5984,2024-12-31,Current,5128.49,5128.49,43118.72,29120.33,13998.39,0.0,0.0,2024-12-23,1347.46
5985,5985,2024-12-31,Current,3971.79,3971.79,17082.45,13932.45,3150.0,0.0,0.0,2024-12-05,589.05
5986,5986,2024-12-31,Current,18917.9,18917.9,25331.7,10451.64,14880.06,0.0,0.0,2024-12-29,844.39
5987,5987,2024-12-31,Fully Paid,0,0,48265.54,38895.23,9370.31,0.0,0.0,2023-08-22,1340.69
5988,5988,2024-12-31,Charged Off,5091.62,5091.62,11916.48,6595.47,5321.01,1245.19,99.62,2024-11-11,42.12
5989,5989,2024-12-31,Current,4731.15,4731.15,12680.27,9877.72,2802.55,0.0,0.0,2024-12-23,294.89
5990,5990,2024-12-31,Current,30192.05,30192.05,9169.38,4555.1,4614.28,0.0,0.0,2024-12-28,833.58
5991,5991,2024-12-31,Current,8938.35,8938.35,13257.3,10944.81,2312.49,0.0,0.0,2024-12-05,378.78
5992,5992,2024-12-31,Fully Paid,0.21,0.21,11700.36,9993.69,1706.67,0.0,0.0,2023-06-11,325.01
5993,5993,2024-12-31,Fully Paid,0.03,0.03,13763.52,11713.48,2050.04,0.0,0.0,2023-08-24,382.32
5994,5994,2024-12-31,Current,1227.54,1227.54,23900.67,16542.52,7358.15,0.0,0.0,2024-12-14,419.31
5995,5995,2024-12-31,Fully Paid,120.5,120.5,7231.04,4816.15,2414.89,0.0,0.0,2024-12-08,122.56
5996,5996,2024-12-31,Fully Paid,0,0,18205.79,14702.54,3503.25,0.0,0.0,2024-07-16,505.59
5997,5997,2024-12-31,Current,2182.64,2182.64,3910.16,2679.91,1230.25,0.0,0.0,2024-12-20,105.68
5998,5998,2024-12-31,Current,7324.98,7324.98,5625.3,4639.07,986.23,0.0,0.0,2024-12-05,375.02
5999,5999,2024-12-31,Current,8941.64,8941.64,6827.85,5717.65,1110.2,0.0,0.0,2024-12-30,455.19
6000,6000,2024-12-31,Current,895.28,895.28,53368.45,38895.79,14472.66,0.0,0.0,2024-12-30,904.55
6001,6001,2024-12-31,Current,1998.96,1998.96,6159.78,5446.91,712.87,0.0,0.0,2024-12-27,228.14
6002,6002,2024-12-31,Fully Paid,0,0,6564.95,4929.91,1635.04,0.0,0.0,2023-10-21,182.35
6003,6003,2024-12-31,Current,9683.96,9683.96,22852.25,19667.32,3184.93,0.0,0.0,2024-12-05,914.09
6004,6004,2024-12-31,Fully Paid,0,0,20651.9,14706.58,5945.32,0.0,0.0,2024-03-23,573.45
6005,6005,2024-12-31,Charged Off,5724.62,5724.62,9104.76,5996.16,3108.6,1497.56,119.8,2022-03-09,80.19
6006,6006,2024-12-31,Fully Paid,0,0,20028.11,17683.34,2344.77,0.0,0.0,2024-02-08,556.21
6007,6007,2024-12-31,Fully Paid,0.01,0.01,39339.72,34647.4,4692.32,0.0,0.0,2023-05-15,1092.77
6008,6008,2024-12-31,Fully Paid,0.02,0.02,18272.52,14760.56,3511.96,0.0,0.0,2023-08-24,507.57
6009,6009,2024-12-31,Fully Paid,0,0,18947.99,14975.2,3972.79,0.0,0.0,2023-08-28,526.09
6010,6010,2024-12-31,Current,14485.33,14485.33,7189.71,5366.86,1822.85,0.0,0.0,2024-12-19,653.61
6011,6011,2024-12-31,Current,2664.73,2664.73,25017.66,16956.41,8061.25,0.0,0.0,2024-12-25,463.29
6012,6012,2024-12-31,Current,3597.68,3597.68,7508.4,6394.82,1113.58,0.0,0.0,2024-12-03,312.85
6013,6013,2024-12-31,Current,27422.79,27422.79,23037.0,6992.0,16045.0,0.0,0.0,2024-12-24,1097.0
6014,6014,2024-12-31,Current,11658.7,11658.7,31799.36,22978.27,8821.09,0.0,0.0,2024-12-11,739.52
6015,6015,2024-12-31,Charged Off,11936.43,11936.43,7446.92,5798.45,1648.47,4397.27,351.78,2024-10-14,279.87
6016,6016,2024-12-31,Current,6508.49,6508.49,4170.98,3211.23,959.75,0.0,0.0,2024-12-27,189.59
6017,6017,2024-12-31,Current,14790.27,14790.27,18003.3,9984.63,8018.67,0.0,0.0,2024-12-03,600.11
6018,6018,2024-12-31,Fully Paid,0,0,32844.14,29635.09,3209.05,0.0,0.0,2024-08-16,912.24
6019,6019,2024-12-31,Current,6658.08,6658.08,2878.08,750.98,2127.1,0.0,0.0,2024-12-26,239.84
6020,6020,2024-12-31,Current,5962.71,5962.71,8857.92,3880.63,4977.29,0.0,0.0,2024-12-15,276.81
6021,6021,2024-12-31,Fully Paid,0.09,0.09,6702.12,4988.2,1713.92,0.0,0.0,2024-08-03,186.17
6022,6022,2024-12-31,Current,1741.15,1741.15,3986.02,3145.56,840.46,0.0,0.0,2024-12-25,97.22
6023,6023,2024-12-31,Fully Paid,0,0,12519.96,9701.68,2818.28,0.0,0.0,2024-10-19,347.66
6024,6024,2024-12-31,Current,636.96,636.96,12341.07,9136.18,3204.89,0.0,0.0,2024-12-31,216.51
6025,6025,2024-12-31,Fully Paid,0,0,22962.91,19950.43,3012.48,0.0,0.0,2024-11-24,637.81
6026,6026,2024-12-31,Current,12778.83,12778.83,8838.48,7120.87,1717.61,0.0,0.0,2024-12-02,631.32
6027,6027,2024-12-31,Charged Off,24062.26,24062.26,3240.6,747.03,2493.57,6334.14,506.73,2023-08-18,165.11
6028,6028,2024-12-31,Charged Off,7034.92,7034.92,14492.64,12963.12,1529.52,2022.91,161.83,2023-01-27,51.68
6029,6029,2024-12-31,Current,7732.34,7732.34,2955.15,2147.74,807.41,0.0,0.0,2024-12-19,328.35
6030,6030,2024-12-31,Current,15375.35,15375.35,7377.1,4326.23,3050.87,0.0,0.0,2024-12-02,737.71
6031,6031,2024-12-31,Current,8708.42,8708.42,7644.48,5925.42,1719.06,0.0,0.0,2024-12-29,477.78
6032,6032,2024-12-31,Current,8015.7,8015.7,29986.32,21590.72,8395.6,0.0,0.0,2024-12-13,1070.94
6033,6033,2024-12-31,Fully Paid,292.1,292.1,17326.53,14284.16,3042.37,0.0,0.0,2024-12-16,293.67
6034,6034,2024-12-31,Current,6508.57,6508.57,12996.38,8428.49,4567.89,0.0,0.0,2024-12-07,565.06
6035,6035,2024-12-31,Current,3764.88,3764.88,1562.08,1141.01,421.07,0.0,0.0,2024-12-07,97.63
6036,6036,2024-12-31,Fully Paid,0.27,0.27,25377.48,17715.4,7662.08,0.0,0.0,2024-07-22,704.93
6037,6037,2024-12-31,Fully Paid,0.02,0.02,11674.44,9828.44,1846.0,0.0,0.0,2024-11-14,324.29
6038,6038,2024-12-31,Fully Paid,0.17,0.17,6503.04,4889.39,1613.65,0.0,0.0,2023-10-03,180.64
6039,6039,2024-12-31,Fully Paid,0.12,0.12,16755.12,14869.88,1885.24,0.0,0.0,2023-11-24,465.42
6040,6040,2024-12-31,Current,7205.6,7205.6,3587.21,2657.98,929.23,0.0,0.0,2024-12-15,326.11
6041,6041,2024-12-31,Current,12439.28,12439.28,7006.2,5197.64,1808.56,0.0,0.0,2024-12-24,350.31
6042,6042,2024-12-31,Current,12263.17,12263.17,22903.1,12679.66,10223.44,0.0,0.0,2024-12-20,1041.05
6043,6043,2024-12-31,Current,3771.62,3771.62,9602.25,6112.02,3490.23,0.0,0.0,2024-12-08,384.09
6044,6044,2024-12-31,Fully Paid,0.0,0.0,5336.64,4871.34,465.3,0.0,0.0,2023-08-25,148.24
6045,6045,2024-12-31,Fully Paid,0.06,0.06,50375.16,39138.95,11236.21,0.0,0.0,2023-08-27,1399.31
6046,6046,2024-12-31,Current,7206.28,7206.28,11363.94,7697.75,3666.19,0.0,0.0,2024-12-11,541.14
6047,6047,2024-12-31,Current,5463.0,5463.0,2905.21,1825.31,1079.9,0.0,0.0,2024-12-11,264.11
6048,6048,2024-12-31,Fully Paid,0,0,33100.56,24582.21,8518.35,0.0,0.0,2024-10-14,919.46
6049,6049,2024-12-31,Current,1828.42,1828.42,20348.13,18138.44,2209.69,0.0,0.0,2024-12-08,616.61
6050,6050,2024-12-31,Current,10293.57,10293.57,7010.38,4345.09,2665.29,0.0,0.0,2024-12-19,539.26
6051,6051,2024-12-31,Current,14283.9,14283.9,7119.75,5259.34,1860.41,0.0,0.0,2024-12-07,647.25
6052,6052,2024-12-31,Fully Paid,0.13,0.13,8218.08,7357.15,860.93,0.0,0.0,2024-07-03,228.28
6053,6053,2024-12-31,Charged Off,17082.08,17082.08,19521.54,7438.54,12083.0,1986.97,158.96,2024-03-03,289.24
6054,6054,2024-12-31,Current,4966.78,4966.78,11221.6,7015.01,4206.59,0.0,0.0,2024-12-21,280.54
6055,6055,2024-12-31,Current,3278.16,3278.16,7829.75,6422.27,1407.48,0.0,0.0,2024-12-13,313.19
6056,6056,2024-12-31,Current,2324.27,2324.27,16254.16,9516.04,6738.12,0.0,0.0,2024-12-07,312.58
6057,6057,2024-12-31,Current,27670.69,27670.69,13874.88,6296.97,7577.91,0.0,0.0,2024-12-07,867.18
6058,6058,2024-12-31,Current,5495.57,5495.57,8396.22,6311.48,2084.74,0.0,0.0,2024-12-30,399.82
6059,6059,2024-12-31,Current,6743.16,6743.16,5088.02,3253.94,1834.08,0.0,0.0,2024-12-06,363.43
6060,6060,2024-12-31,Current,1616.96,1616.96,10344.7,8337.99,2006.71,0.0,0.0,2024-12-25,333.7
6061,6061,2024-12-31,Current,5187.29,5187.29,22074.96,9620.79,12454.17,0.0,0.0,2024-12-06,469.68
6062,6062,2024-12-31,Fully Paid,0.28,0.28,7115.04,4906.5,2208.54,0.0,0.0,2024-08-15,197.64
6063,6063,2024-12-31,Current,17818.28,17818.28,11747.82,6973.98,4773.84,0.0,0.0,2024-12-19,559.42
6064,6064,2024-12-31,Current,9608.19,9608.19,5752.89,4975.21,777.68,0.0,0.0,2024-12-18,442.53
6065,6065,2024-12-31,Charged Off,6161.35,6161.35,16924.18,13397.17,3527.01,1806.22,144.5,2023-05-15,4.38
6066,6066,2024-12-31,Current,14208.36,14208.36,27096.07,20721.05,6375.02,0.0,0.0,2024-12-02,1178.09
6067,6067,2024-12-31,Fully Paid,0,0,12996.59,11882.91,1113.68,0.0,0.0,2024-09-10,360.89
6068,6068,2024-12-31,Current,16331.63,16331.63,29671.4,18063.66,11607.74,0.0,0.0,2024-12-27,1348.7
6069,6069,2024-12-31,Charged Off,5638.39,5638.39,2444.0,1839.8,604.2,1763.42,141.07,2022-01-11,111.09
6070,6070,2024-12-31,Current,15149.8,15149.8,3490.8,2546.74,944.06,0.0,0.0,2024-12-23,349.08
6071,6071,2024-12-31,Current,11573.61,11573.61,10041.0,5897.32,4143.68,0.0,0.0,2024-12-28,401.64
6072,6072,2024-12-31,Fully Paid,0.09,0.09,37882.08,34104.88,3777.2,0.0,0.0,2023-01-08,1052.28
6073,6073,2024-12-31,Current,9040.96,9040.96,4355.23,2690.62,1664.61,0.0,0.0,2024-12-14,256.19
6074,6074,2024-12-31,Current,13947.12,13947.12,17531.64,6022.98,11508.66,0.0,0.0,2024-12-23,626.13
6075,6075,2024-12-31,Current,5763.6,5763.6,14870.5,8978.2,5892.3,0.0,0.0,2024-12-21,594.82
6076,6076,2024-12-31,Current,9498.64,9498.64,3914.01,2371.99,1542.02,0.0,0.0,2024-12-12,434.89
6077,6077,2024-12-31,Fully Paid,0.01,0.01,6339.96,4888.95,1451.01,0.0,0.0,2024-01-23,176.11
6078,6078,2024-12-31,Charged Off,11264.52,11264.52,23316.48,13288.98,10027.5,2699.61,215.97,2022-08-20,426.0
6079,6079,2024-12-31,Current,727.89,727.89,14057.91,10960.79,3097.12,0.0,0.0,2024-12-07,246.63
6080,6080,2024-12-31,Charged Off,11712.3,11712.3,14718.95,6113.52,8605.43,2440.62,195.25,2024-10-27,41.48
6081,6081,2024-12-31,Current,671.93,671.93,5562.24,4242.32,1319.92,0.0,0.0,2024-12-11,173.82
6082,6082,2024-12-31,Current,236.27,236.27,8327.2,7226.0,1101.2,0.0,0.0,2024-12-23,237.92
6083,6083,2024-12-31,Fully Paid,0.19,0.19,38795.04,34756.63,4038.41,0.0,0.0,2024-05-18,1077.64
6084,6084,2024-12-31,Current,7921.28,7921.28,3775.04,1952.79,1822.25,0.0,0.0,2024-12-08,235.94
6085,6085,2024-12-31,Current,9604.11,9604.11,13200.6,9798.44,3402.16,0.0,0.0,2024-12-10,660.03
6086,6086,2024-12-31,Current,27260.46,27260.46,17480.19,12680.99,4799.2,0.0,0.0,2024-12-11,1344.63
6087,6087,2024-12-31,Fully Paid,0,0,14735.06,11906.4,2828.66,0.0,0.0,2023-07-17,409.21
6088,6088,2024-12-31,Charged Off,6865.51,6865.51,1153.2,455.08,698.12,1503.64,120.29,2024-02-03,22.92
6089,6089,2024-12-31,Current,9667.35,9667.35,4269.3,2165.76,2103.54,0.0,0.0,2024-12-04,284.62
6090,6090,2024-12-31,Current,5447.69,5447.69,23360.37,19361.19,3999.18,0.0,0.0,2024-12-14,805.53
6091,6091,2024-12-31,Current,2362.56,2362.56,3712.38,2543.74,1168.64,0.0,0.0,2024-12-24,176.78
