pull_id,borrower_id,loan_id,pull_date,bureau,fico_score,inquiries_6m,mths_since_last_delinq
5478,9097,5478,2020-08-28,TransUnion,692,3,43
5479,4855,5479,2021-12-12,Equifax,733,2,
5480,655,5480,2022-08-28,TransUnion,700,4,10
5481,6656,5481,2023-06-18,TransUnion,746,0,
5482,9339,5482,2020-11-16,TransUnion,760,3,
5483,9852,5483,2024-03-18,Experian,794,5,
5484,6681,5484,2024-04-04,Equifax,609,2,
5485,6794,5485,2022-02-17,Equifax,689,5,
5486,11613,5486,2022-09-27,TransUnion,720,1,
5487,7840,5487,2021-07-26,Equifax,723,4,
5488,7255,5488,2020-07-09,TransUnion,721,5,
5489,4122,5489,2021-05-13,Equifax,645,4,
5490,4990,5490,2021-10-22,Equifax,632,3,19
5491,12816,5491,2020-06-11,TransUnion,650,5,
5492,696,5492,2023-08-12,Experian,828,4,15
5493,5397,5493,2020-02-04,TransUnion,719,1,40
5494,14137,5494,2021-04-20,Experian,815,3,
5495,5694,5495,2020-06-27,Equifax,715,3,
5496,2208,5496,2021-01-08,Equifax,648,0,66
5497,13755,5497,2023-05-06,Experian,787,2,
5498,4689,5498,2020-10-20,Equifax,677,5,
5499,7843,5499,2020-02-02,Experian,691,1,
5500,1192,5500,2022-05-12,Experian,687,0,
5501,6075,5501,2020-04-10,TransUnion,689,2,
5502,12356,5502,2021-03-12,TransUnion,635,2,
5503,9521,5503,2024-02-03,Experian,796,5,
5504,10464,5504,2024-03-12,TransUnion,643,0,
5505,2716,5505,2020-04-01,TransUnion,739,4,
5506,14860,5506,2020-05-23,TransUnion,799,1,
5507,3068,5507,2020-04-15,Experian,741,3,10
5508,13493,5508,2020-05-08,Equifax,714,5,31
5509,4321,5509,2020-01-09,Experian,741,1,
5510,116,5510,2021-09-09,Equifax,675,0,65
5511,13574,5511,2020-11-23,TransUnion,585,4,20
5512,785,5512,2024-05-27,TransUnion,664,2,
5513,7048,5513,2020-05-15,Experian,633,2,
5514,5983,5514,2023-12-07,Equifax,729,5,
5515,14081,5515,2022-06-21,Experian,778,4,
5516,8273,5516,2022-09-14,Equifax,657,1,61
5517,13259,5517,2021-06-06,Experian,627,1,
5518,10356,5518,2020-05-24,Equifax,733,4,
5519,1046,5519,2021-07-22,Experian,747,0,
5520,6199,5520,2023-08-04,TransUnion,846,5,
5521,9067,5521,2021-08-10,TransUnion,726,2,
5522,5886,5522,2022-05-20,Equifax,605,5,43
5523,14677,5523,2023-08-29,TransUnion,694,4,
5524,12244,5524,2023-08-26,Equifax,720,3,
5525,6417,5525,2022-12-02,Equifax,744,1,
5526,10470,5526,2020-04-10,TransUnion,717,5,
5527,6692,5527,2022-11-19,Equifax,806,5,
5528,6839,5528,2021-05-30,Equifax,652,4,
5529,10944,5529,2021-09-29,TransUnion,720,0,
5530,750,5530,2020-05-05,Equifax,673,4,
5531,1524,5531,2021-10-11,TransUnion,664,2,
5532,4174,5532,2022-12-27,TransUnion,606,0,54
5533,1980,5533,2023-03-09,TransUnion,756,4,68
5534,950,5534,2023-12-26,TransUnion,602,5,40
5535,739,5535,2021-06-30,Experian,585,2,42
5536,23,5536,2023-01-14,TransUnion,824,1,38
5537,2607,5537,2021-01-13,TransUnion,766,0,
5538,9260,5538,2023-11-02,Equifax,708,1,
5539,13742,5539,2021-08-15,Equifax,809,3,
5540,13492,5540,2024-04-28,Equifax,727,5,
5541,1053,5541,2022-09-18,Experian,844,0,12
5542,7452,5542,2021-06-19,Equifax,705,4,
5543,12161,5543,2023-07-05,Experian,669,2,66
5544,12168,5544,2020-05-08,Experian,739,0,
5545,11652,5545,2020-01-14,Experian,595,3,
5546,13744,5546,2021-10-13,TransUnion,646,2,
5547,13016,5547,2020-08-25,Equifax,745,0,
5548,7533,5548,2024-05-30,TransUnion,712,0,35
5549,13279,5549,2021-01-06,Equifax,617,0,56
5550,12680,5550,2020-05-23,TransUnion,602,3,
5551,13938,5551,2020-09-11,TransUnion,737,1,44
5552,3091,5552,2021-08-02,Equifax,827,2,
5553,13374,5553,2023-03-13,Experian,650,1,16
5554,3199,5554,2022-10-27,Equifax,762,2,
5555,5763,5555,2021-08-26,TransUnion,836,5,
5556,7875,5556,2023-12-30,Experian,707,4,
5557,13871,5557,2020-01-28,TransUnion,834,4,17
5558,9294,5558,2022-06-10,Equifax,822,0,52
5559,9377,5559,2023-09-05,TransUnion,721,0,
5560,7321,5560,2020-07-25,Experian,585,1,
5561,11660,5561,2023-03-22,Experian,714,4,51
5562,1775,5562,2020-10-27,Equifax,832,2,
5563,2040,5563,2020-10-12,TransUnion,740,2,
5564,5720,5564,2022-02-06,TransUnion,720,2,
5565,1436,5565,2021-02-14,Equifax,711,0,56
5566,10719,5566,2023-09-23,Experian,710,2,35
5567,65,5567,2023-01-15,TransUnion,834,4,
5568,5499,5568,2020-11-03,TransUnion,747,4,
5569,7614,5569,2021-06-23,Equifax,658,5,
5570,5930,5570,2020-04-29,TransUnion,737,2,18
5571,14430,5571,2023-02-11,Experian,585,1,14
5572,8387,5572,2020-02-28,Experian,785,0,58
5573,11162,5573,2021-06-26,Experian,744,5,
5574,12623,5574,2020-05-28,Experian,664,5,
5575,453,5575,2020-09-14,Equifax,745,3,49
5576,8576,5576,2024-01-30,TransUnion,660,1,
5577,12493,5577,2021-12-02,Experian,824,1,
5578,7485,5578,2021-09-24,Experian,732,0,
5579,14912,5579,2020-09-19,Equifax,812,5,47
5580,6460,5580,2020-09-18,Equifax,745,5,
5581,12970,5581,2021-02-28,TransUnion,766,0,
5582,3295,5582,2020-01-14,Equifax,714,1,22
5583,3206,5583,2023-04-06,TransUnion,719,2,
5584,4083,5584,2020-07-31,Equifax,603,3,
5585,6284,5585,2023-11-10,Experian,583,0,
5586,9657,5586,2021-03-13,Experian,706,4,14
5587,10388,5587,2023-03-11,TransUnion,694,4,
5588,10507,5588,2023-04-26,Equifax,676,2,6
5589,5018,5589,2021-09-29,TransUnion,602,0,
5590,51,5590,2022-11-28,Experian,728,2,
5591,11956,5591,2020-02-19,Equifax,711,2,63
5592,12657,5592,2020-11-27,Experian,634,5,
5593,9986,5593,2022-08-06,Equifax,718,5,7
5594,13813,5594,2021-12-02,Experian,680,3,66
5595,4965,5595,2023-08-07,TransUnion,675,0,27
5596,14137,5596,2023-10-31,TransUnion,815,4,34
5597,2531,5597,2023-07-21,Experian,697,4,
5598,10629,5598,2021-02-02,TransUnion,627,1,
5599,7152,5599,2020-06-01,Equifax,715,3,33
5600,3911,5600,2020-11-08,Equifax,600,5,23
5601,3003,5601,2021-04-27,Equifax,676,3,
5602,3868,5602,2024-04-03,Experian,765,2,
5603,11472,5603,2023-11-16,Equifax,695,2,
5604,7466,5604,2021-05-30,Experian,734,5,
5605,12687,5605,2020-12-07,Experian,700,0,
5606,5071,5606,2021-12-13,Experian,727,2,
5607,981,5607,2021-12-19,Equifax,621,1,59
5608,8390,5608,2024-02-23,Equifax,712,0,
5609,12888,5609,2022-07-31,TransUnion,807,1,
5610,10591,5610,2022-09-13,TransUnion,746,2,42
5611,221,5611,2023-12-16,Experian,617,0,
5612,6607,5612,2021-03-03,TransUnion,703,0,
5613,8809,5613,2020-01-14,Experian,834,0,
5614,12851,5614,2022-05-07,Equifax,740,2,
5615,12608,5615,2023-04-10,Experian,613,4,
5616,11443,5616,2024-03-17,Equifax,738,0,
5617,9978,5617,2021-12-23,Experian,646,4,
5618,8935,5618,2022-10-26,Equifax,635,4,
5619,7764,5619,2021-07-28,Equifax,750,5,
5620,12796,5620,2021-05-10,TransUnion,730,5,59
5621,3144,5621,2020-03-09,Experian,776,2,
5622,661,5622,2023-12-01,Experian,717,4,46
5623,2316,5623,2020-09-30,TransUnion,784,5,60
5624,8276,5624,2022-01-03,Experian,737,4,
5625,5027,5625,2022-12-26,TransUnion,731,4,
5626,12087,5626,2022-11-28,Experian,740,4,71
5627,7321,5627,2023-08-03,TransUnion,585,2,
5628,9580,5628,2020-03-11,Experian,598,5,
5629,10813,5629,2022-05-30,TransUnion,833,4,12
5630,8896,5630,2020-04-24,TransUnion,725,5,29
5631,1187,5631,2022-10-02,TransUnion,725,1,
5632,4430,5632,2023-08-06,Equifax,687,4,56
5633,6076,5633,2021-09-15,Experian,738,3,
5634,4102,5634,2022-12-29,Equifax,742,2,
5635,11998,5635,2023-10-09,Equifax,709,2,
5636,11684,5636,2021-03-13,Experian,629,3,
5637,10732,5637,2021-05-27,Equifax,592,5,47
5638,4714,5638,2024-05-05,Equifax,664,4,
5639,14759,5639,2024-04-07,Equifax,668,3,31
5640,5879,5640,2022-05-19,Equifax,687,2,
5641,13317,5641,2022-09-26,Equifax,604,1,
5642,8410,5642,2020-10-18,Equifax,784,0,
5643,1841,5643,2022-07-06,Equifax,818,5,33
5644,963,5644,2024-04-06,Equifax,683,5,8
5645,7141,5645,2020-12-20,Equifax,661,0,39
5646,10943,5646,2023-06-30,Equifax,826,3,10
5647,13226,5647,2024-04-22,Equifax,834,3,
5648,801,5648,2023-02-18,TransUnion,677,3,17
5649,12428,5649,2021-02-23,TransUnion,737,0,
5650,9360,5650,2022-05-06,Equifax,582,2,32
5651,9045,5651,2021-05-29,Experian,821,1,
5652,5487,5652,2022-09-09,Experian,623,0,
5653,11103,5653,2022-03-10,Equifax,626,2,14
5654,5019,5654,2024-03-08,TransUnion,655,1,
5655,11128,5655,2021-05-03,Equifax,692,5,
5656,388,5656,2020-09-04,Experian,595,1,
5657,13348,5657,2020-01-07,TransUnion,609,5,
5658,5624,5658,2021-08-10,Equifax,840,3,
5659,1496,5659,2024-02-20,TransUnion,609,4,52
5660,7768,5660,2021-10-03,TransUnion,679,5,35
5661,1787,5661,2024-01-16,Experian,606,3,
5662,3580,5662,2021-09-26,Equifax,706,5,23
5663,12628,5663,2021-12-06,TransUnion,640,4,
5664,14268,5664,2022-03-12,TransUnion,734,2,39
5665,1147,5665,2021-05-20,Equifax,691,4,23
5666,10846,5666,2021-12-20,TransUnion,588,2,
5667,4233,5667,2022-09-27,Equifax,821,3,
5668,9477,5668,2024-04-26,TransUnion,688,1,
5669,2290,5669,2022-12-27,Equifax,583,0,
5670,9237,5670,2021-07-12,Experian,712,3,20
5671,10394,5671,2020-08-06,Equifax,696,5,
5672,5257,5672,2023-06-12,TransUnion,632,5,58
5673,8180,5673,2021-01-01,Equifax,692,5,
5674,1643,5674,2024-02-28,Equifax,730,2,
5675,4135,5675,2022-02-10,Experian,663,2,38
5676,1173,5676,2020-09-21,TransUnion,649,1,
5677,14330,5677,2022-12-18,Equifax,794,2,25
5678,5196,5678,2022-05-06,Equifax,829,4,
5679,9418,5679,2021-07-05,Equifax,727,5,
5680,9288,5680,2020-01-05,Experian,737,5,
5681,5699,5681,2021-06-01,Experian,845,4,49
5682,10135,5682,2020-01-15,Experian,773,1,6
5683,4654,5683,2022-05-09,Experian,747,0,49
5684,6463,5684,2022-11-18,Experian,713,4,
5685,11289,5685,2022-11-07,Experian,773,5,68
5686,13594,5686,2022-01-07,Experian,826,3,63
5687,8577,5687,2020-01-23,Equifax,723,2,64
5688,11063,5688,2023-12-09,Equifax,740,2,38
5689,13011,5689,2022-10-10,TransUnion,594,1,
5690,1215,5690,2022-10-11,Equifax,690,0,
5691,538,5691,2021-05-09,Experian,786,0,49
5692,11216,5692,2023-03-08,TransUnion,760,0,
5693,9530,5693,2020-07-16,Experian,613,1,10
5694,13618,5694,2021-09-25,Equifax,714,5,
5695,3774,5695,2021-01-25,Equifax,731,3,
5696,3406,5696,2021-07-14,Equifax,730,4,
5697,6039,5697,2020-02-23,Experian,734,2,
5698,11667,5698,2023-12-05,Experian,814,0,
5699,6850,5699,2022-09-22,Experian,794,0,
5700,762,5700,2021-04-23,TransUnion,613,1,
5701,10566,5701,2024-04-06,Experian,733,3,42
5702,9096,5702,2022-12-08,TransUnion,832,2,
5703,14167,5703,2022-09-25,TransUnion,690,2,
5704,13579,5704,2020-03-13,Equifax,630,0,
5705,8312,5705,2021-01-13,Equifax,651,4,
5706,3298,5706,2022-06-09,TransUnion,729,0,19
5707,5220,5707,2021-07-03,Experian,733,4,
5708,3613,5708,2020-04-13,TransUnion,739,0,22
5709,13175,5709,2023-10-12,Equifax,716,3,
5710,11535,5710,2021-11-01,TransUnion,735,4,49
5711,2426,5711,2022-10-16,Experian,639,1,33
5712,10976,5712,2021-04-11,Experian,817,1,19
5713,3198,5713,2022-10-12,Experian,594,3,27
5714,14485,5714,2020-11-22,Experian,593,0,
5715,13714,5715,2022-04-16,Equifax,675,4,
5716,4349,5716,2023-08-21,Experian,679,1,64
5717,7650,5717,2021-07-27,Equifax,788,3,
5718,4074,5718,2023-05-17,TransUnion,720,0,62
5719,11019,5719,2023-05-14,TransUnion,611,2,65
5720,2169,5720,2022-08-16,TransUnion,735,3,44
5721,7514,5721,2021-01-03,Experian,727,3,
5722,2551,5722,2021-12-03,Experian,719,4,
5723,2739,5723,2024-03-16,Equifax,586,2,
5724,720,5724,2022-06-05,TransUnion,730,0,61
5725,12341,5725,2021-05-27,Equifax,696,3,67
5726,13647,5726,2021-11-04,Equifax,850,2,
5727,14287,5727,2023-05-17,Experian,711,1,
5728,1579,5728,2022-07-14,Experian,664,3,11
5729,2520,5729,2022-06-11,Equifax,722,5,
5730,6868,5730,2020-07-27,Equifax,831,4,
5731,7549,5731,2022-10-19,Experian,670,5,
5732,14021,5732,2024-02-20,TransUnion,720,4,15
5733,7967,5733,2020-11-07,Equifax,704,3,
5734,7901,5734,2020-09-13,Equifax,718,5,12
5735,2566,5735,2024-04-25,TransUnion,628,2,57
5736,13573,5736,2021-10-22,Experian,716,5,
5737,5724,5737,2023-11-01,Experian,683,2,
5738,12438,5738,2022-08-15,Experian,699,0,8
5739,6052,5739,2021-07-20,Equifax,733,1,
5740,12177,5740,2023-10-06,Experian,828,1,65
5741,3422,5741,2023-07-05,Equifax,615,1,54
5742,10032,5742,2023-04-25,TransUnion,727,5,32
5743,4162,5743,2021-01-06,TransUnion,795,3,
5744,5006,5744,2020-10-30,TransUnion,642,3,
5745,14233,5745,2022-09-22,Equifax,740,4,
5746,3546,5746,2022-07-17,TransUnion,683,3,
5747,13653,5747,2021-10-16,Experian,743,0,12
5748,11626,5748,2020-03-30,Equifax,714,1,20
5749,13579,5749,2021-06-22,Equifax,630,0,
5750,3684,5750,2023-11-13,Experian,725,1,
5751,13255,5751,2023-03-19,TransUnion,675,2,
5752,4498,5752,2024-02-23,Equifax,737,2,
5753,6468,5753,2023-12-30,Experian,663,1,15
5754,6603,5754,2023-05-14,Experian,680,3,
5755,14896,5755,2023-06-03,TransUnion,692,2,62
5756,6498,5756,2022-11-01,TransUnion,739,2,
5757,505,5757,2020-01-02,Equifax,695,3,43
5758,10042,5758,2023-07-21,Experian,778,1,
5759,4252,5759,2021-10-16,TransUnion,837,3,
5760,3946,5760,2024-05-04,TransUnion,720,3,
5761,11021,5761,2022-06-28,Experian,722,0,
5762,13106,5762,2022-10-01,TransUnion,645,0,31
5763,12286,5763,2021-09-11,TransUnion,717,4,
5764,1729,5764,2024-04-25,Experian,684,0,
5765,766,5765,2021-11-06,Equifax,734,3,
5766,13569,5766,2022-07-22,Experian,627,0,
5767,6422,5767,2022-02-10,Experian,748,4,30
5768,11184,5768,2022-08-31,Experian,647,5,
5769,5559,5769,2020-04-27,TransUnion,654,0,
5770,1583,5770,2023-11-14,TransUnion,760,4,
5771,3664,5771,2020-10-17,Equifax,775,3,
5772,10229,5772,2021-04-16,Equifax,660,3,50
5773,5621,5773,2021-04-12,Equifax,632,5,
5774,5069,5774,2022-09-20,Experian,695,0,
5775,11834,5775,2022-12-08,TransUnion,675,2,
5776,161,5776,2020-01-19,TransUnion,718,1,
5777,3566,5777,2023-09-25,Equifax,815,1,22
5778,5141,5778,2022-06-18,Equifax,847,2,56
5779,13464,5779,2022-08-13,Equifax,580,2,
5780,7542,5780,2020-09-01,Experian,607,2,40
5781,44,5781,2021-09-16,Equifax,662,4,
5782,1708,5782,2021-04-01,TransUnion,811,5,40
5783,673,5783,2021-11-13,Equifax,623,2,6
5784,6875,5784,2022-08-03,Equifax,683,3,
5785,5574,5785,2023-07-07,Equifax,723,3,
5786,10359,5786,2023-09-19,Experian,755,3,5
5787,9713,5787,2022-06-24,TransUnion,665,4,
5788,8966,5788,2020-04-23,Equifax,715,5,
5789,12267,5789,2021-01-28,Equifax,619,3,14
5790,6620,5790,2023-04-27,Equifax,779,0,62
5791,3124,5791,2021-09-19,Equifax,773,2,
5792,13063,5792,2022-10-07,TransUnion,634,1,28
5793,3955,5793,2022-04-12,TransUnion,606,4,
5794,11515,5794,2024-03-17,Experian,700,2,12
5795,14491,5795,2023-08-11,TransUnion,760,5,
5796,4209,5796,2021-12-14,Experian,612,1,27
5797,12316,5797,2022-07-31,Equifax,733,4,
5798,12260,5798,2023-01-07,Experian,658,0,
5799,14818,5799,2023-10-26,Equifax,602,2,
5800,10912,5800,2022-08-21,Equifax,661,2,
5801,5369,5801,2021-04-20,TransUnion,682,4,46
5802,1803,5802,2022-01-11,Equifax,715,5,36
5803,7937,5803,2021-03-13,TransUnion,646,3,
5804,8013,5804,2021-02-06,Equifax,798,3,38
5805,4760,5805,2023-11-08,Experian,651,4,
5806,2648,5806,2023-08-04,Equifax,730,5,38
5807,8984,5807,2023-10-22,Experian,699,0,
5808,10382,5808,2020-01-03,Equifax,720,2,
5809,11852,5809,2024-01-21,Equifax,671,2,
5810,4750,5810,2023-04-11,TransUnion,709,5,
5811,6950,5811,2021-07-04,Experian,737,3,10
5812,20,5812,2022-08-23,Experian,741,1,
5813,3454,5813,2023-06-11,Experian,738,3,
5814,12267,5814,2023-08-30,Equifax,619,2,
5815,4307,5815,2020-01-13,TransUnion,713,5,25
5816,4078,5816,2024-01-27,TransUnion,704,1,64
5817,4980,5817,2020-10-13,Experian,701,4,67
5818,7936,5818,2024-02-14,TransUnion,682,4,
5819,11246,5819,2020-05-03,Equifax,748,3,
5820,4861,5820,2021-07-23,Equifax,634,2,29
5821,7655,5821,2023-03-14,Equifax,631,4,31
5822,499,5822,2021-10-20,Experian,705,0,
5823,13478,5823,2021-06-17,Experian,795,2,
5824,871,5824,2020-07-23,TransUnion,766,2,69
5825,1724,5825,2023-08-01,TransUnion,657,5,
5826,10498,5826,2024-02-26,TransUnion,664,4,68
5827,13884,5827,2023-12-26,Equifax,738,0,71
5828,10601,5828,2022-03-29,TransUnion,721,4,58
5829,7263,5829,2024-04-10,Equifax,720,1,
5830,1803,5830,2022-07-08,Experian,715,2,
5831,8786,5831,2021-04-27,TransUnion,740,5,
5832,7122,5832,2023-09-24,Equifax,815,0,67
5833,2853,5833,2023-05-06,TransUnion,730,1,29
5834,13947,5834,2023-08-06,TransUnion,707,3,
5835,6888,5835,2022-08-23,Experian,684,2,31
5836,9150,5836,2023-01-23,Equifax,585,0,
5837,10609,5837,2022-11-09,Experian,611,5,
5838,5632,5838,2021-08-03,Equifax,725,2,
5839,14818,5839,2020-08-03,Experian,602,5,47
5840,9267,5840,2024-03-04,Experian,777,0,
5841,8946,5841,2022-02-22,Equifax,694,3,
5842,990,5842,2020-06-25,Experian,586,5,70
5843,6564,5843,2024-02-18,TransUnion,694,3,
5844,9229,5844,2021-08-26,Equifax,721,3,
5845,3864,5845,2021-10-25,TransUnion,682,4,
5846,10724,5846,2022-03-22,Equifax,679,0,
5847,13991,5847,2022-08-24,Experian,766,1,35
5848,3454,5848,2022-05-25,Equifax,738,4,
5849,7323,5849,2020-12-27,Experian,643,3,
5850,299,5850,2023-11-04,Experian,699,3,24
5851,2056,5851,2022-02-15,Experian,732,4,
5852,1624,5852,2020-11-28,TransUnion,642,5,
5853,6897,5853,2021-10-14,Equifax,737,2,
5854,5957,5854,2021-10-08,Equifax,740,4,42
5855,6848,5855,2020-09-06,Experian,696,3,
5856,12677,5856,2022-08-26,Experian,643,2,20
5857,7086,5857,2021-11-21,Experian,672,3,
5858,10340,5858,2023-06-28,Experian,657,5,41
5859,13355,5859,2023-07-22,TransUnion,648,1,67
5860,2090,5860,2023-04-26,TransUnion,715,3,22
5861,7369,5861,2022-04-04,Experian,845,5,47
5862,5186,5862,2023-07-06,Experian,695,1,55
5863,5139,5863,2020-12-04,TransUnion,718,3,52
5864,1636,5864,2021-09-28,Experian,612,3,20
5865,9412,5865,2022-03-25,Experian,744,1,7
5866,9302,5866,2020-11-13,Equifax,727,5,
5867,8769,5867,2021-03-07,TransUnion,803,4,
5868,6859,5868,2023-08-06,Equifax,741,3,
5869,11928,5869,2024-01-30,TransUnion,716,3,69
5870,4832,5870,2021-09-02,Experian,660,0,
5871,1487,5871,2021-06-10,TransUnion,663,1,
5872,10220,5872,2021-05-29,TransUnion,673,2,44
5873,10251,5873,2022-11-22,Equifax,612,3,61
5874,10690,5874,2020-02-10,TransUnion,710,5,
5875,4744,5875,2022-03-24,TransUnion,616,4,
5876,2141,5876,2020-05-07,Experian,766,1,3
5877,7774,5877,2022-07-26,TransUnion,748,2,68
5878,4336,5878,2020-03-17,Experian,700,1,
5879,10719,5879,2021-01-27,Experian,710,5,15
5880,5408,5880,2021-10-10,Equifax,804,5,
5881,3040,5881,2023-04-17,TransUnion,688,1,
5882,5515,5882,2022-05-25,Experian,696,1,55
5883,7835,5883,2022-04-04,TransUnion,746,5,
5884,14732,5884,2020-09-08,Equifax,593,1,
5885,5866,5885,2020-09-23,Equifax,707,4,
5886,9199,5886,2020-12-20,TransUnion,705,2,47
5887,12627,5887,2023-01-10,Experian,698,5,60
5888,1366,5888,2022-10-21,Experian,666,1,
5889,2533,5889,2023-04-17,Experian,703,2,24
5890,12835,5890,2024-04-15,Equifax,820,0,
5891,740,5891,2023-02-19,Experian,657,4,
5892,794,5892,2022-01-21,TransUnion,627,5,
5893,13436,5893,2022-01-30,Experian,609,3,
5894,10599,5894,2021-08-12,Equifax,625,3,
5895,7132,5895,2020-09-14,Equifax,731,4,
5896,9829,5896,2022-10-03,TransUnion,771,2,
5897,7108,5897,2023-05-21,Experian,700,3,
5898,9163,5898,2023-11-21,Experian,699,1,43
5899,3146,5899,2020-07-02,Experian,806,4,
5900,4716,5900,2023-12-13,Experian,744,1,48
5901,8549,5901,2022-04-01,Experian,687,2,
5902,11942,5902,2022-01-15,Experian,724,0,
5903,1124,5903,2023-12-09,Equifax,676,1,
5904,2860,5904,2023-05-18,Experian,725,0,
5905,9711,5905,2021-04-21,Equifax,674,3,25
5906,2358,5906,2020-06-14,Equifax,585,4,
5907,835,5907,2021-02-15,Equifax,846,2,
5908,6544,5908,2021-01-17,TransUnion,585,3,33
5909,13753,5909,2021-02-25,TransUnion,663,1,
5910,12432,5910,2020-08-30,Experian,717,1,
5911,2001,5911,2021-03-21,Equifax,712,2,
5912,1131,5912,2021-10-14,Equifax,588,0,51
5913,2533,5913,2022-05-12,Equifax,703,5,
5914,6609,5914,2023-02-20,Experian,729,3,
5915,344,5915,2021-04-19,Equifax,850,1,
5916,12681,5916,2023-10-02,Experian,844,4,6
5917,7028,5917,2021-12-17,Experian,724,5,
5918,6624,5918,2021-02-19,Experian,598,0,56
5919,11418,5919,2021-02-01,Equifax,660,2,49
5920,8634,5920,2023-01-09,TransUnion,692,3,
5921,8840,5921,2022-04-21,TransUnion,728,2,
5922,2090,5922,2020-04-02,Experian,715,2,46
5923,10758,5923,2020-03-25,TransUnion,641,3,
5924,10362,5924,2022-01-10,Equifax,742,5,
5925,3753,5925,2020-01-25,TransUnion,805,2,
5926,388,5926,2024-03-24,TransUnion,595,5,
5927,10593,5927,2023-05-22,Equifax,746,2,
5928,12513,5928,2021-02-16,Experian,703,2,47
5929,12500,5929,2022-11-16,Experian,680,5,
5930,6334,5930,2022-12-23,Equifax,704,0,
5931,8584,5931,2024-05-03,Experian,582,4,36
5932,13124,5932,2020-10-20,Equifax,633,0,
5933,11310,5933,2020-11-22,TransUnion,745,3,
5934,9940,5934,2022-10-01,Experian,643,1,
5935,11975,5935,2021-05-20,TransUnion,723,5,57
5936,13014,5936,2022-11-01,TransUnion,609,0,69
5937,10116,5937,2020-08-03,Equifax,744,4,
5938,12325,5938,2020-12-05,Experian,766,2,
5939,14358,5939,2024-02-17,Experian,717,3,
5940,13297,5940,2022-08-01,TransUnion,679,1,
5941,1711,5941,2020-12-21,Equifax,673,2,
5942,9037,5942,2022-06-22,TransUnion,687,2,31
5943,9354,5943,2022-04-16,Experian,757,5,
5944,13022,5944,2023-11-09,TransUnion,701,1,
5945,5130,5945,2022-10-02,Experian,629,5,
5946,13570,5946,2022-12-24,Equifax,814,5,
5947,6634,5947,2020-03-04,Equifax,673,0,
5948,7763,5948,2021-01-16,Experian,589,4,9
5949,14034,5949,2022-10-28,TransUnion,807,5,37
5950,5516,5950,2021-02-02,TransUnion,644,1,20
5951,646,5951,2024-02-11,TransUnion,584,4,
5952,5186,5952,2020-05-07,Equifax,695,5,
5953,6887,5953,2022-02-05,TransUnion,658,4,
5954,10856,5954,2020-10-05,TransUnion,587,2,
5955,2947,5955,2020-06-17,TransUnion,811,4,54
5956,12447,5956,2021-03-06,Experian,747,5,
5957,13784,5957,2023-02-21,Experian,844,2,19
5958,5027,5958,2020-12-28,Experian,731,3,
5959,5992,5959,2022-02-10,Experian,765,5,62
5960,8382,5960,2020-10-05,TransUnion,595,4,
5961,9552,5961,2021-07-24,Experian,776,2,19
5962,9952,5962,2021-11-24,TransUnion,670,3,
5963,4692,5963,2021-12-06,TransUnion,585,1,
